Date,AveragePrice,Total Volume,year,region
2015-12-27,1.33,64236.62,2015,Albany
2015-12-20,1.35,54876.98,2015,Albany
2015-12-13,0.93,118220.22,2015,Albany
2015-12-06,1.08,78992.15,2015,Albany
2015-12-27,0.99,386100.49,2015,Atlanta
2015-12-20,1.08,331377.53,2015,Atlanta
2015-12-13,0.96,417772.47,2015,Atlanta
2015-12-06,1.07,357636.82,2015,Atlanta
2015-12-27,1.17,596819.4,2015,BaltimoreWashington
2015-12-20,1.11,642682.4,2015,BaltimoreWashington
2015-12-13,1.15,619509.33,2015,BaltimoreWashington
2015-12-06,1.04,649141.25,2015,BaltimoreWashington
2015-12-27,0.97,62909.69,2015,Boise
2015-12-20,1.03,57504.05,2015,Boise
2015-12-13,0.99,58461.05,2015,Boise
2015-12-06,0.71,95295.34,2015,Boise
2015-12-27,1.13,450816.39,2015,Boston
2015-12-20,1.07,489802.88,2015,Boston
2015-12-13,1.01,549945.76,2015,Boston
2015-12-06,1.02,488679.31,2015,Boston
2015-12-27,1.35,96233.08,2015,BuffaloRochester
2015-12-20,1.37,90867.51,2015,BuffaloRochester
2015-12-13,1.35,98473.23,2015,BuffaloRochester
2015-12-06,1.23,108457.82,2015,BuffaloRochester
2015-12-27,0.9,5040365.47,2015,California
2015-12-20,0.94,4695737.21,2015,California
2015-12-13,0.87,5259354.3,2015,California
2015-12-06,0.78,5775536.27,2015,California
2015-12-27,0.96,156698.24,2015,Charlotte
2015-12-20,0.98,139917.89,2015,Charlotte
2015-12-13,0.95,157146.19,2015,Charlotte
2015-12-06,0.99,156114.08,2015,Charlotte
2015-12-27,0.93,661137.13,2015,Chicago
2015-12-20,0.91,690669.34,2015,Chicago
2015-12-13,1.07,668601.5,2015,Chicago
2015-12-06,1.14,664020.49,2015,Chicago
2015-12-27,0.87,162993.77,2015,CincinnatiDayton
2015-12-20,0.85,175425.57,2015,CincinnatiDayton
2015-12-13,0.79,207386.27,2015,CincinnatiDayton
2015-12-06,0.83,207513.04,2015,CincinnatiDayton
2015-12-27,0.99,107565.04,2015,Columbus
2015-12-20,1.03,117393.22,2015,Columbus
2015-12-13,1.03,124617.07,2015,Columbus
2015-12-06,0.99,137195.59,2015,Columbus
2015-12-27,0.8,1020390.64,2015,DallasFtWorth
2015-12-20,0.82,928051.16,2015,DallasFtWorth
2015-12-13,0.79,980891.18,2015,DallasFtWorth
2015-12-06,0.74,1054849.97,2015,DallasFtWorth
2015-12-27,0.98,625475.1,2015,Denver
2015-12-20,1.05,528944.54,2015,Denver
2015-12-13,0.83,741702.5,2015,Denver
2015-12-06,0.76,838225.19,2015,Denver
2015-12-27,1.08,255499.7,2015,Detroit
2015-12-20,1.1,250436.24,2015,Detroit
2015-12-13,1.05,275587.85,2015,Detroit
2015-12-06,0.98,339797.19,2015,Detroit
2015-12-27,1.13,147713.85,2015,GrandRapids
2015-12-20,1.13,126262.26,2015,GrandRapids
2015-12-13,1.24,117645.69,2015,GrandRapids
2015-12-06,0.93,217174.66,2015,GrandRapids
2015-12-27,1.01,2580602.96,2015,GreatLakes
2015-12-20,1.01,2504745.45,2015,GreatLakes
2015-12-13,1.03,2608448.06,2015,GreatLakes
2015-12-06,1.0,2981347.2,2015,GreatLakes
2015-12-27,1.16,173645.55,2015,HarrisburgScranton
2015-12-20,1.11,180186.23,2015,HarrisburgScranton
2015-12-13,1.14,187058.65,2015,HarrisburgScranton
2015-12-06,1.1,171195.76,2015,HarrisburgScranton
2015-12-27,1.27,243556.57,2015,HartfordSpringfield
2015-12-20,1.18,264155.74,2015,HartfordSpringfield
2015-12-13,1.24,238558.16,2015,HartfordSpringfield
2015-12-06,1.19,239945.42,2015,HartfordSpringfield
2015-12-27,0.78,944506.54,2015,Houston
2015-12-20,0.75,922355.67,2015,Houston
2015-12-13,0.73,998752.95,2015,Houston
2015-12-06,0.74,989676.85,2015,Houston
2015-12-27,1.04,123096.09,2015,Indianapolis
2015-12-20,1.1,116353.68,2015,Indianapolis
2015-12-13,1.03,125342.89,2015,Indianapolis
2015-12-06,0.92,145740.44,2015,Indianapolis
2015-12-27,0.99,132982.84,2015,Jacksonville
2015-12-20,1.19,95935.66,2015,Jacksonville
2015-12-13,0.96,140036.16,2015,Jacksonville
2015-12-06,1.19,93337.13,2015,Jacksonville
2015-12-27,0.83,292707.14,2015,LasVegas
2015-12-20,0.96,232294.71,2015,LasVegas
2015-12-13,0.95,216119.35,2015,LasVegas
2015-12-06,0.89,244024.83,2015,LasVegas
2015-12-27,0.8,2326942.14,2015,LosAngeles
2015-12-20,0.85,2149872.45,2015,LosAngeles
2015-12-13,0.74,2690296.07,2015,LosAngeles
2015-12-06,0.66,3048290.53,2015,LosAngeles
2015-12-27,1.04,61654.94,2015,Louisville
2015-12-20,1.05,56443.43,2015,Louisville
2015-12-13,0.91,76543.82,2015,Louisville
2015-12-06,0.83,103277.35,2015,Louisville
2015-12-27,0.99,545064.74,2015,MiamiFtLauderdale
2015-12-20,1.21,350533.71,2015,MiamiFtLauderdale
2015-12-13,0.97,529317.46,2015,MiamiFtLauderdale
2015-12-06,1.25,340513.61,2015,MiamiFtLauderdale
2015-12-27,1.05,2065131.33,2015,Midsouth
2015-12-20,1.05,2044020.93,2015,Midsouth
2015-12-13,1.03,2193142.82,2015,Midsouth
2015-12-06,1.0,2233138.01,2015,Midsouth
2015-12-27,0.96,123669.89,2015,Nashville
2015-12-20,0.99,127373.56,2015,Nashville
2015-12-13,0.91,153425.94,2015,Nashville
2015-12-06,1.0,130989.23,2015,Nashville
2015-12-27,0.91,187664.29,2015,NewOrleansMobile
2015-12-20,0.92,191937.02,2015,NewOrleansMobile
2015-12-13,0.86,204217.2,2015,NewOrleansMobile
2015-12-06,0.94,185395.2,2015,NewOrleansMobile
2015-12-27,1.17,1129876.05,2015,NewYork
2015-12-20,1.23,1139347.98,2015,NewYork
2015-12-13,1.12,1254805.29,2015,NewYork
2015-12-06,1.2,1068971.54,2015,NewYork
2015-12-27,1.2,3156360.2,2015,Northeast
2015-12-20,1.2,3190120.04,2015,Northeast
2015-12-13,1.09,3696551.52,2015,Northeast
2015-12-06,1.14,3218494.55,2015,Northeast
2015-12-27,1.21,304598.42,2015,NorthernNewEngland
2015-12-20,1.17,284808.22,2015,NorthernNewEngland
2015-12-13,0.95,407482.83,2015,NorthernNewEngland
2015-12-06,1.11,303058.29,2015,NorthernNewEngland
2015-12-27,0.99,305773.54,2015,Orlando
2015-12-20,1.21,200074.81,2015,Orlando
2015-12-13,0.96,310101.52,2015,Orlando
2015-12-06,1.2,199063.82,2015,Orlando
2015-12-27,1.25,308546.88,2015,Philadelphia
2015-12-20,1.33,306843.13,2015,Philadelphia
2015-12-13,1.18,352369.17,2015,Philadelphia
2015-12-06,1.18,346896.0,2015,Philadelphia
2015-12-27,0.49,1137707.43,2015,PhoenixTucson
2015-12-20,0.53,1097224.25,2015,PhoenixTucson
2015-12-13,0.66,907470.09,2015,PhoenixTucson
2015-12-06,0.56,1105500.34,2015,PhoenixTucson
2015-12-27,1.25,73109.9,2015,Pittsburgh
2015-12-20,1.22,68972.79,2015,Pittsburgh
2015-12-13,1.19,65332.74,2015,Pittsburgh
2015-12-06,1.21,61870.23,2015,Pittsburgh
2015-12-27,1.1,1306923.23,2015,Plains
2015-12-20,1.13,1139861.64,2015,Plains
2015-12-13,1.02,1472501.13,2015,Plains
2015-12-06,1.08,1245289.61,2015,Plains
2015-12-27,1.01,417190.47,2015,Portland
2015-12-20,0.98,416298.84,2015,Portland
2015-12-13,0.93,429103.52,2015,Portland
2015-12-06,0.73,743770.2,2015,Portland
2015-12-27,0.96,208425.96,2015,RaleighGreensboro
2015-12-20,0.98,189584.22,2015,RaleighGreensboro
2015-12-13,0.98,207627.79,2015,RaleighGreensboro
2015-12-06,0.97,210379.48,2015,RaleighGreensboro
2015-12-27,0.98,161577.6,2015,RichmondNorfolk
2015-12-20,0.99,158870.28,2015,RichmondNorfolk
2015-12-13,0.98,174380.77,2015,RichmondNorfolk
2015-12-06,0.98,176731.22,2015,RichmondNorfolk
2015-12-27,0.96,98584.92,2015,Roanoke
2015-12-20,1.0,88183.03,2015,Roanoke
2015-12-13,1.01,99886.07,2015,Roanoke
2015-12-06,1.01,99519.99,2015,Roanoke
2015-12-27,0.98,403741.62,2015,Sacramento
2015-12-20,1.0,385518.03,2015,Sacramento
2015-12-13,1.0,376689.94,2015,Sacramento
2015-12-06,1.07,318280.23,2015,Sacramento
2015-12-27,0.92,439968.4,2015,SanDiego
2015-12-20,0.94,420476.44,2015,SanDiego
2015-12-13,0.84,462548.3,2015,SanDiego
2015-12-06,0.67,565516.62,2015,SanDiego
2015-12-27,1.05,692206.4,2015,SanFrancisco
2015-12-20,1.15,637091.48,2015,SanFrancisco
2015-12-13,1.22,616016.46,2015,SanFrancisco
2015-12-06,1.06,694982.49,2015,SanFrancisco
2015-12-27,1.09,450185.94,2015,Seattle
2015-12-20,1.15,404862.32,2015,Seattle
2015-12-13,1.05,454428.03,2015,Seattle
2015-12-06,0.81,726504.61,2015,Seattle
2015-12-27,0.98,251443.08,2015,SouthCarolina
2015-12-20,1.04,211066.05,2015,SouthCarolina
2015-12-13,0.96,257166.53,2015,SouthCarolina
2015-12-06,1.03,233274.4,2015,SouthCarolina
2015-12-27,0.81,4831664.77,2015,SouthCentral
2015-12-20,0.81,4565207.85,2015,SouthCentral
2015-12-13,0.78,4869309.42,2015,SouthCentral
2015-12-06,0.76,4938526.47,2015,SouthCentral
2015-12-27,0.98,3024956.05,2015,Southeast
2015-12-20,1.12,2206305.07,2015,Southeast
2015-12-13,0.96,3042588.2,2015,Southeast
2015-12-06,1.13,2205550.58,2015,Southeast
2015-12-27,1.05,67099.38,2015,Spokane
2015-12-20,1.12,61555.62,2015,Spokane
2015-12-13,0.99,67431.18,2015,Spokane
2015-12-06,0.85,100233.67,2015,Spokane
2015-12-27,1.1,152121.37,2015,StLouis
2015-12-20,1.13,135427.66,2015,StLouis
2015-12-13,0.99,166083.52,2015,StLouis
2015-12-06,1.09,147544.08,2015,StLouis
2015-12-27,1.36,42344.22,2015,Syracuse
2015-12-20,1.36,39365.15,2015,Syracuse
2015-12-13,1.32,50384.57,2015,Syracuse
2015-12-06,1.17,50632.73,2015,Syracuse
2015-12-27,0.97,376187.98,2015,Tampa
2015-12-20,1.15,238950.84,2015,Tampa
2015-12-13,0.96,365643.92,2015,Tampa
2015-12-06,1.17,227131.21,2015,Tampa
2015-12-27,0.95,27297983.67,2015,TotalUS
2015-12-20,0.98,25083647.17,2015,TotalUS
2015-12-13,0.93,28041335.38,2015,TotalUS
2015-12-06,0.89,28800396.57,2015,TotalUS
2015-12-27,0.83,5291979.63,2015,West
2015-12-20,0.88,4737649.03,2015,West
2015-12-13,0.85,4899439.92,2015,West
2015-12-06,0.75,6202513.84,2015,West
2015-12-27,0.71,776404.39,2015,WestTexNewMexico
2015-12-20,0.83,649885.76,2015,WestTexNewMexico
2015-12-13,0.78,646041.56,2015,WestTexNewMexico
2015-12-06,0.74,623231.77,2015,WestTexNewMexico
2015-12-27,1.83,989.55,2015,Albany
2015-12-20,1.89,1163.03,2015,Albany
2015-12-13,1.85,995.96,2015,Albany
