Date,AveragePrice,Total Volume,year,region
2015-03-29,1.02,67799.08,2015,Albany
2015-03-22,1.12,46346.85,2015,Albany
2015-03-15,1.11,43045.79,2015,Albany
2015-03-08,1.07,40507.36,2015,Albany
2015-03-01,0.99,55595.74,2015,Albany
2015-03-29,1.11,365722.14,2015,Atlanta
2015-03-22,1.0,479590.62,2015,Atlanta
2015-03-15,1.12,399566.22,2015,Atlanta
2015-03-08,1.1,420826.32,2015,Atlanta
2015-03-01,0.99,512532.44,2015,Atlanta
2015-03-29,1.25,663677.32,2015,BaltimoreWashington
2015-03-22,1.1,808897.21,2015,BaltimoreWashington
2015-03-15,1.24,693698.13,2015,BaltimoreWashington
2015-03-08,1.26,657745.9,2015,BaltimoreWashington
2015-03-01,1.16,770115.24,2015,BaltimoreWashington
2015-03-29,0.98,74543.98,2015,Boise
2015-03-22,1.17,61419.11,2015,Boise
2015-03-15,1.0,65918.28,2015,Boise
2015-03-08,1.14,65350.24,2015,Boise
2015-03-01,1.06,75046.37,2015,Boise
2015-03-29,1.19,453631.25,2015,Boston
2015-03-22,1.18,453173.22,2015,Boston
2015-03-15,1.25,417750.36,2015,Boston
2015-03-08,1.17,408403.96,2015,Boston
2015-03-01,1.11,485736.1,2015,Boston
2015-03-29,1.39,119890.65,2015,BuffaloRochester
2015-03-22,1.4,119902.96,2015,BuffaloRochester
2015-03-15,1.47,103413.11,2015,BuffaloRochester
2015-03-08,1.35,125724.96,2015,BuffaloRochester
2015-03-01,1.43,112363.86,2015,BuffaloRochester
2015-03-29,1.1,5341821.67,2015,California
2015-03-22,1.06,5571812.77,2015,California
2015-03-15,1.06,5557163.11,2015,California
2015-03-08,0.96,5990243.89,2015,California
2015-03-01,0.84,6700134.25,2015,California
2015-03-29,1.23,178788.49,2015,Charlotte
2015-03-22,1.19,182876.15,2015,Charlotte
2015-03-15,1.19,183944.05,2015,Charlotte
2015-03-08,1.25,159386.69,2015,Charlotte
2015-03-01,1.18,176146.34,2015,Charlotte
2015-03-29,1.22,757271.96,2015,Chicago
2015-03-22,1.21,799946.53,2015,Chicago
2015-03-15,1.09,827010.39,2015,Chicago
2015-03-08,1.18,772997.09,2015,Chicago
2015-03-01,1.09,863391.73,2015,Chicago
2015-03-29,0.95,198365.16,2015,CincinnatiDayton
2015-03-22,0.98,212719.94,2015,CincinnatiDayton
2015-03-15,0.94,196008.57,2015,CincinnatiDayton
2015-03-08,0.87,219110.81,2015,CincinnatiDayton
2015-03-01,0.89,226951.64,2015,CincinnatiDayton
2015-03-29,0.96,139065.31,2015,Columbus
2015-03-22,0.94,182625.49,2015,Columbus
2015-03-15,1.01,149884.1,2015,Columbus
2015-03-08,0.95,141281.56,2015,Columbus
2015-03-01,1.03,136795.35,2015,Columbus
2015-03-29,0.79,1164808.22,2015,DallasFtWorth
2015-03-22,0.67,1333424.37,2015,DallasFtWorth
2015-03-15,0.72,1211158.55,2015,DallasFtWorth
2015-03-08,0.75,1218684.28,2015,DallasFtWorth
2015-03-01,0.82,1144032.03,2015,DallasFtWorth
2015-03-29,1.11,627546.3,2015,Denver
2015-03-22,1.15,603112.11,2015,Denver
2015-03-15,1.03,662131.8,2015,Denver
2015-03-08,1.03,719792.51,2015,Denver
2015-03-01,1.03,670820.5,2015,Denver
2015-03-29,0.97,304048.16,2015,Detroit
2015-03-22,0.97,455372.43,2015,Detroit
2015-03-15,1.13,254974.87,2015,Detroit
2015-03-08,1.01,278695.29,2015,Detroit
2015-03-01,0.97,397899.56,2015,Detroit
2015-03-29,1.11,149631.24,2015,GrandRapids
2015-03-22,0.91,311876.75,2015,GrandRapids
2015-03-15,1.35,123895.07,2015,GrandRapids
2015-03-08,1.08,146835.6,2015,GrandRapids
2015-03-01,0.95,263987.21,2015,GrandRapids
2015-03-29,1.09,2971443.88,2015,GreatLakes
2015-03-22,1.04,3746598.18,2015,GreatLakes
2015-03-15,1.1,2948199.23,2015,GreatLakes
2015-03-08,1.04,3134752.64,2015,GreatLakes
2015-03-01,1.02,3566752.43,2015,GreatLakes
2015-03-29,1.14,197282.25,2015,HarrisburgScranton
2015-03-22,1.08,219149.75,2015,HarrisburgScranton
2015-03-15,1.2,190760.3,2015,HarrisburgScranton
2015-03-08,1.15,192277.92,2015,HarrisburgScranton
2015-03-01,1.07,230913.14,2015,HarrisburgScranton
2015-03-29,1.22,241495.12,2015,HartfordSpringfield
2015-03-22,1.11,292821.36,2015,HartfordSpringfield
2015-03-15,1.4,225761.68,2015,HartfordSpringfield
2015-03-08,1.43,210375.08,2015,HartfordSpringfield
2015-03-01,1.12,314917.55,2015,HartfordSpringfield
2015-03-29,0.79,1116225.29,2015,Houston
2015-03-22,0.8,1036663.77,2015,Houston
2015-03-15,0.77,1043172.77,2015,Houston
2015-03-08,0.78,1166055.83,2015,Houston
2015-03-01,0.87,991328.46,2015,Houston
2015-03-29,1.09,161288.59,2015,Indianapolis
2015-03-22,1.11,160557.81,2015,Indianapolis
2015-03-15,1.21,140487.57,2015,Indianapolis
2015-03-08,1.07,160438.38,2015,Indianapolis
2015-03-01,1.13,169556.49,2015,Indianapolis
2015-03-29,1.2,109050.11,2015,Jacksonville
2015-03-22,0.96,185570.06,2015,Jacksonville
2015-03-15,1.27,110128.66,2015,Jacksonville
2015-03-08,1.24,112487.2,2015,Jacksonville
2015-03-01,1.01,167254.64,2015,Jacksonville
2015-03-29,0.84,354048.59,2015,LasVegas
2015-03-22,0.9,311228.44,2015,LasVegas
2015-03-15,1.07,261650.41,2015,LasVegas
2015-03-08,1.01,291046.81,2015,LasVegas
2015-03-01,1.05,293036.34,2015,LasVegas
2015-03-29,1.0,2566690.28,2015,LosAngeles
2015-03-22,1.01,2466735.33,2015,LosAngeles
2015-03-15,0.94,2690257.2,2015,LosAngeles
2015-03-08,0.86,2797745.89,2015,LosAngeles
2015-03-01,0.75,3094278.93,2015,LosAngeles
2015-03-29,1.0,93802.08,2015,Louisville
2015-03-22,0.99,95101.27,2015,Louisville
2015-03-15,1.21,56870.1,2015,Louisville
2015-03-08,1.18,62728.85,2015,Louisville
2015-03-01,1.02,78626.99,2015,Louisville
2015-03-29,1.25,370065.74,2015,MiamiFtLauderdale
2015-03-22,0.97,642934.25,2015,MiamiFtLauderdale
2015-03-15,1.33,371716.28,2015,MiamiFtLauderdale
2015-03-08,1.3,356311.66,2015,MiamiFtLauderdale
2015-03-01,1.01,647014.16,2015,MiamiFtLauderdale
2015-03-29,1.18,2523110.39,2015,Midsouth
2015-03-22,1.11,2779012.66,2015,Midsouth
2015-03-15,1.19,2462108.11,2015,Midsouth
2015-03-08,1.21,2297509.11,2015,Midsouth
2015-03-01,1.14,2538981.6,2015,Midsouth
2015-03-29,1.07,151301.45,2015,Nashville
2015-03-22,1.01,173980.22,2015,Nashville
2015-03-15,1.08,131053.65,2015,Nashville
2015-03-08,1.08,149239.4,2015,Nashville
2015-03-01,0.99,169423.5,2015,Nashville
2015-03-29,0.97,237188.41,2015,NewOrleansMobile
2015-03-22,0.9,282494.07,2015,NewOrleansMobile
2015-03-15,1.09,233696.32,2015,NewOrleansMobile
2015-03-08,1.06,248273.79,2015,NewOrleansMobile
2015-03-01,1.08,224752.17,2015,NewOrleansMobile
2015-03-29,1.36,1183815.23,2015,NewYork
2015-03-22,1.33,1192732.41,2015,NewYork
2015-03-15,1.45,1097737.98,2015,NewYork
2015-03-08,1.36,1129333.95,2015,NewYork
2015-03-01,1.18,1338129.89,2015,NewYork
2015-03-29,1.26,3497026.98,2015,Northeast
2015-03-22,1.22,3520408.65,2015,Northeast
2015-03-15,1.34,3135991.73,2015,Northeast
2015-03-08,1.27,3250832.53,2015,Northeast
2015-03-01,1.15,3780455.44,2015,Northeast
2015-03-29,1.07,412639.2,2015,NorthernNewEngland
2015-03-22,1.19,282155.05,2015,NorthernNewEngland
2015-03-15,1.15,301852.8,2015,NorthernNewEngland
2015-03-08,1.09,287963.73,2015,NorthernNewEngland
2015-03-01,1.05,355677.99,2015,NorthernNewEngland
2015-03-29,1.25,216925.45,2015,Orlando
2015-03-22,0.98,363504.44,2015,Orlando
2015-03-15,1.27,226247.68,2015,Orlando
2015-03-08,1.27,219071.79,2015,Orlando
2015-03-01,1.0,316199.07,2015,Orlando
2015-03-29,1.39,339877.09,2015,Philadelphia
2015-03-22,1.18,449261.63,2015,Philadelphia
2015-03-15,1.44,331456.96,2015,Philadelphia
2015-03-08,1.4,349609.78,2015,Philadelphia
2015-03-01,1.24,392412.07,2015,Philadelphia
2015-03-29,0.57,1231267.27,2015,PhoenixTucson
2015-03-22,0.71,1089117.0,2015,PhoenixTucson
2015-03-15,0.6,1326720.8,2015,PhoenixTucson
2015-03-08,0.72,1042159.49,2015,PhoenixTucson
2015-03-01,0.7,1031351.33,2015,PhoenixTucson
2015-03-29,1.25,69747.2,2015,Pittsburgh
2015-03-22,1.23,68499.85,2015,Pittsburgh
2015-03-15,1.23,71906.75,2015,Pittsburgh
2015-03-08,0.95,159735.96,2015,Pittsburgh
2015-03-01,1.25,65484.37,2015,Pittsburgh
2015-03-29,1.08,1657404.68,2015,Plains
2015-03-22,1.09,1651115.09,2015,Plains
2015-03-15,1.1,1590080.35,2015,Plains
2015-03-08,1.11,1531085.64,2015,Plains
2015-03-01,1.09,1619341.49,2015,Plains
2015-03-29,1.2,401824.91,2015,Portland
2015-03-22,1.1,426180.78,2015,Portland
2015-03-15,1.21,392802.67,2015,Portland
2015-03-08,1.17,419849.55,2015,Portland
2015-03-01,0.94,598755.26,2015,Portland
2015-03-29,1.23,238992.24,2015,RaleighGreensboro
2015-03-22,1.19,244658.35,2015,RaleighGreensboro
2015-03-15,1.18,252527.34,2015,RaleighGreensboro
2015-03-08,1.24,198900.07,2015,RaleighGreensboro
2015-03-01,1.2,216841.43,2015,RaleighGreensboro
2015-03-29,1.15,205954.04,2015,RichmondNorfolk
2015-03-22,1.12,213086.98,2015,RichmondNorfolk
2015-03-15,1.16,210124.43,2015,RichmondNorfolk
2015-03-08,1.19,177541.37,2015,RichmondNorfolk
2015-03-01,1.13,194798.39,2015,RichmondNorfolk
2015-03-29,1.13,117662.32,2015,Roanoke
2015-03-22,1.09,126535.83,2015,Roanoke
2015-03-15,1.12,119124.45,2015,Roanoke
2015-03-08,1.16,111702.58,2015,Roanoke
2015-03-01,1.11,110991.01,2015,Roanoke
2015-03-29,1.2,391178.81,2015,Sacramento
2015-03-22,1.13,424708.39,2015,Sacramento
2015-03-15,1.22,380761.14,2015,Sacramento
2015-03-08,1.12,415147.69,2015,Sacramento
2015-03-01,1.02,452845.47,2015,Sacramento
2015-03-29,1.08,450370.85,2015,SanDiego
2015-03-22,0.96,515764.64,2015,SanDiego
2015-03-15,1.06,463106.48,2015,SanDiego
2015-03-08,0.95,504284.16,2015,SanDiego
2015-03-01,0.83,572552.24,2015,SanDiego
2015-03-29,1.3,742583.03,2015,SanFrancisco
2015-03-22,1.19,841723.81,2015,SanFrancisco
2015-03-15,1.26,779754.03,2015,SanFrancisco
2015-03-08,1.16,830775.42,2015,SanFrancisco
2015-03-01,0.95,1039265.17,2015,SanFrancisco
2015-03-29,1.22,452743.21,2015,Seattle
2015-03-22,1.13,514196.67,2015,Seattle
2015-03-15,1.24,453589.67,2015,Seattle
2015-03-08,1.24,439846.35,2015,Seattle
2015-03-01,1.07,613535.33,2015,Seattle
2015-03-29,1.11,284839.51,2015,SouthCarolina
2015-03-22,1.0,366680.0,2015,SouthCarolina
2015-03-15,1.15,297855.71,2015,SouthCarolina
2015-03-08,1.14,289679.91,2015,SouthCarolina
2015-03-01,1.05,337576.71,2015,SouthCarolina
2015-03-29,0.82,5713017.35,2015,SouthCentral
2015-03-22,0.76,6008817.9,2015,SouthCentral
2015-03-15,0.79,5703759.21,2015,SouthCentral
2015-03-08,0.8,5864999.81,2015,SouthCentral
2015-03-01,0.87,5314431.93,2015,SouthCentral
2015-03-29,1.16,2558925.23,2015,Southeast
2015-03-22,0.98,3867453.83,2015,Southeast
2015-03-15,1.21,2602341.55,2015,Southeast
2015-03-08,1.18,2642581.73,2015,Southeast
2015-03-01,1.01,3633174.13,2015,Southeast
2015-03-29,1.12,74999.31,2015,Spokane
2015-03-22,1.1,74725.33,2015,Spokane
2015-03-15,1.19,71766.04,2015,Spokane
2015-03-08,1.18,69848.58,2015,Spokane
2015-03-01,1.03,88304.41,2015,Spokane
2015-03-29,1.21,198395.76,2015,StLouis
2015-03-22,1.34,163325.4,2015,StLouis
2015-03-15,1.33,157799.23,2015,StLouis
2015-03-08,1.36,147525.59,2015,StLouis
2015-03-01,1.24,179277.41,2015,StLouis
2015-03-29,1.29,52419.71,2015,Syracuse
2015-03-22,1.33,48180.98,2015,Syracuse
2015-03-15,1.36,42078.58,2015,Syracuse
2015-03-08,1.28,46199.2,2015,Syracuse
2015-03-01,1.32,47890.09,2015,Syracuse
2015-03-29,1.2,254520.54,2015,Tampa
2015-03-22,0.97,440106.92,2015,Tampa
2015-03-15,1.25,257172.84,2015,Tampa
2015-03-08,1.22,259317.73,2015,Tampa
2015-03-01,1.0,373461.94,2015,Tampa
2015-03-29,1.04,29982648.43,2015,TotalUS
2015-03-22,1.01,32513550.51,2015,TotalUS
2015-03-15,1.04,29572225.71,2015,TotalUS
2015-03-08,1.02,30094698.85,2015,TotalUS
2015-03-01,0.97,32994014.16,2015,TotalUS
2015-03-29,0.93,5719898.26,2015,West
2015-03-22,0.99,5368331.44,2015,West
2015-03-15,0.94,5572582.45,2015,West
2015-03-08,0.99,5382693.51,2015,West
2015-03-01,0.95,5840742.83,2015,West
2015-03-29,0.74,908323.3,2015,WestTexNewMexico
2015-03-22,0.85,752576.08,2015,WestTexNewMexico
2015-03-15,0.75,827795.25,2015,WestTexNewMexico
2015-03-08,0.73,805731.03,2015,WestTexNewMexico
2015-03-01,0.84,723488.95,2015,WestTexNewMexico
2015-03-29,1.93,1082.44,2015,Albany
2015-03-22,1.86,1375.02,2015,Albany
2015-03-15,1.79,1473.56,2015,Albany
2015-03-08,1.79,1626.32,2015,Albany
2015-03-01,1.76,1663.35,2015,Albany
