Date,AveragePrice,Total Volume,year,region
2015-11-22,0.89,174892.99,2015,CincinnatiDayton
2015-11-15,0.88,193723.22,2015,CincinnatiDayton
2015-11-08,0.87,239070.13,2015,CincinnatiDayton
2015-11-01,0.93,254760.33,2015,CincinnatiDayton
2015-11-29,1.03,97235.6,2015,Columbus
2015-11-22,1.04,115089.62,2015,Columbus
2015-11-15,0.99,117462.94,2015,Columbus
2015-11-08,0.95,152084.79,2015,Columbus
2015-11-01,0.99,135237.01,2015,Columbus
2015-11-29,0.8,839818.87,2015,DallasFtWorth
2015-11-22,0.78,885067.49,2015,DallasFtWorth
2015-11-15,0.71,1040439.71,2015,DallasFtWorth
2015-11-08,0.8,977717.36,2015,DallasFtWorth
2015-11-01,0.78,1114177.66,2015,DallasFtWorth
2015-11-29,1.12,429109.64,2015,Denver
2015-11-22,0.85,724865.72,2015,Denver
2015-11-15,0.82,925618.09,2015,Denver
2015-11-08,0.93,690633.88,2015,Denver
2015-11-01,0.82,831994.43,2015,Denver
2015-11-29,1.11,228427.08,2015,Detroit
2015-11-22,1.09,270529.34,2015,Detroit
2015-11-15,1.1,248933.35,2015,Detroit
2015-11-08,1.03,343645.67,2015,Detroit
2015-11-01,1.04,340746.59,2015,Detroit
2015-11-29,1.12,120552.43,2015,GrandRapids
2015-11-22,1.11,140981.22,2015,GrandRapids
2015-11-15,1.2,129448.75,2015,GrandRapids
2015-11-08,0.93,198257.69,2015,GrandRapids
2015-11-01,0.91,205592.1,2015,GrandRapids
2015-11-29,1.07,2198408.92,2015,GreatLakes
2015-11-22,1.03,2601821.63,2015,GreatLakes
2015-11-15,1.09,2494044.41,2015,GreatLakes
2015-11-08,0.98,3184946.53,2015,GreatLakes
2015-11-01,1.0,3229124.75,2015,GreatLakes
2015-11-29,1.17,146103.34,2015,HarrisburgScranton
2015-11-22,1.16,162429.43,2015,HarrisburgScranton
2015-11-15,1.09,189916.88,2015,HarrisburgScranton
2015-11-08,1.09,214993.36,2015,HarrisburgScranton
2015-11-01,1.13,219970.37,2015,HarrisburgScranton
2015-11-29,1.32,213631.54,2015,HartfordSpringfield
2015-11-22,1.27,212091.14,2015,HartfordSpringfield
2015-11-15,1.12,275217.97,2015,HartfordSpringfield
2015-11-08,1.16,309186.06,2015,HartfordSpringfield
2015-11-01,1.16,326067.03,2015,HartfordSpringfield
2015-11-29,0.79,783225.98,2015,Houston
2015-11-22,0.73,913002.96,2015,Houston
2015-11-15,0.72,998801.78,2015,Houston
2015-11-08,0.75,983909.85,2015,Houston
2015-11-01,0.77,1007805.74,2015,Houston
2015-11-29,1.08,108444.41,2015,Indianapolis
2015-11-22,1.11,115384.56,2015,Indianapolis
2015-11-15,1.08,124218.61,2015,Indianapolis
2015-11-08,0.96,147799.55,2015,Indianapolis
2015-11-01,1.01,147459.62,2015,Indianapolis
2015-11-29,0.96,121236.54,2015,Jacksonville
2015-11-22,0.98,115300.79,2015,Jacksonville
2015-11-15,1.25,90999.05,2015,Jacksonville
2015-11-08,1.25,94495.69,2015,Jacksonville
2015-11-01,0.97,162559.72,2015,Jacksonville
2015-11-29,0.95,205476.61,2015,LasVegas
2015-11-22,0.98,215985.17,2015,LasVegas
2015-11-15,0.95,247795.44,2015,LasVegas
2015-11-08,0.92,237248.22,2015,LasVegas
2015-11-01,0.99,230414.44,2015,LasVegas
2015-11-29,0.83,2156008.93,2015,LosAngeles
2015-11-22,0.81,2268076.38,2015,LosAngeles
2015-11-15,0.74,2828361.9,2015,LosAngeles
2015-11-08,0.84,2621078.31,2015,LosAngeles
2015-11-01,0.89,2617806.65,2015,LosAngeles
2015-11-29,0.97,58667.71,2015,Louisville
2015-11-22,1.01,60971.36,2015,Louisville
2015-11-15,1.04,58816.5,2015,Louisville
2015-11-08,0.93,86929.62,2015,Louisville
2015-11-01,0.89,103768.67,2015,Louisville
2015-11-29,0.98,470218.14,2015,MiamiFtLauderdale
2015-11-22,0.98,499396.26,2015,MiamiFtLauderdale
2015-11-15,1.22,368996.48,2015,MiamiFtLauderdale
2015-11-08,1.22,329065.04,2015,MiamiFtLauderdale
2015-11-01,0.98,566030.64,2015,MiamiFtLauderdale
2015-11-29,1.05,1845443.13,2015,Midsouth
2015-11-22,1.06,1903245.0,2015,Midsouth
2015-11-15,1.02,2355839.19,2015,Midsouth
2015-11-08,1.04,2503008.26,2015,Midsouth
2015-11-01,1.08,2511760.36,2015,Midsouth
2015-11-29,0.95,119919.67,2015,Nashville
2015-11-22,0.96,127165.59,2015,Nashville
2015-11-15,1.04,124671.4,2015,Nashville
2015-11-08,1.03,135506.08,2015,Nashville
2015-11-01,0.94,159318.32,2015,Nashville
2015-11-29,0.9,175833.54,2015,NewOrleansMobile
2015-11-22,0.94,192074.98,2015,NewOrleansMobile
2015-11-15,0.98,195780.23,2015,NewOrleansMobile
2015-11-08,0.96,197713.69,2015,NewOrleansMobile
2015-11-01,0.97,204738.15,2015,NewOrleansMobile
2015-11-29,1.16,999169.64,2015,NewYork
2015-11-22,1.14,1111803.12,2015,NewYork
2015-11-15,1.04,1357393.34,2015,NewYork
2015-11-08,1.13,1406262.16,2015,NewYork
2015-11-01,1.06,2180520.22,2015,NewYork
2015-11-29,1.22,2593780.51,2015,Northeast
2015-11-22,1.16,3026217.24,2015,Northeast
2015-11-15,1.09,3538946.22,2015,Northeast
2015-11-08,1.1,4205775.44,2015,Northeast
2015-11-01,1.09,4801621.08,2015,Northeast
2015-11-29,1.25,219689.9,2015,NorthernNewEngland
2015-11-22,1.08,274209.2,2015,NorthernNewEngland
2015-11-15,1.07,287015.98,2015,NorthernNewEngland
2015-11-08,0.96,489339.78,2015,NorthernNewEngland
2015-11-01,1.07,350260.55,2015,NorthernNewEngland
2015-11-29,0.96,262683.8,2015,Orlando
2015-11-22,0.98,266950.55,2015,Orlando
2015-11-15,1.24,200715.34,2015,Orlando
2015-11-08,1.24,202954.88,2015,Orlando
2015-11-01,0.97,330071.34,2015,Orlando
2015-11-29,1.23,275091.78,2015,Philadelphia
2015-11-22,1.23,320058.33,2015,Philadelphia
2015-11-15,1.17,363548.06,2015,Philadelphia
2015-11-08,1.27,374933.8,2015,Philadelphia
2015-11-01,1.13,559566.5,2015,Philadelphia
2015-11-29,0.75,724915.6,2015,PhoenixTucson
2015-11-22,0.77,737834.48,2015,PhoenixTucson
2015-11-15,0.62,1010132.49,2015,PhoenixTucson
2015-11-08,0.6,1102271.52,2015,PhoenixTucson
2015-11-01,0.71,907452.21,2015,PhoenixTucson
2015-11-29,1.26,54779.61,2015,Pittsburgh
2015-11-22,1.3,63345.59,2015,Pittsburgh
2015-11-15,1.24,64518.82,2015,Pittsburgh
2015-11-08,0.93,123489.29,2015,Pittsburgh
2015-11-01,1.16,81573.97,2015,Pittsburgh
2015-11-29,1.11,1099646.06,2015,Plains
2015-11-22,1.1,1281613.28,2015,Plains
2015-11-15,1.09,1294866.75,2015,Plains
2015-11-08,1.12,1285586.97,2015,Plains
2015-11-01,1.12,1350091.82,2015,Plains
2015-11-29,1.04,353818.15,2015,Portland
2015-11-22,1.03,380726.46,2015,Portland
2015-11-15,0.9,568414.35,2015,Portland
2015-11-08,1.04,406548.16,2015,Portland
2015-11-01,1.06,423475.77,2015,Portland
2015-11-29,0.98,185733.81,2015,RaleighGreensboro
2015-11-22,1.02,179083.03,2015,RaleighGreensboro
2015-11-15,1.0,238990.38,2015,RaleighGreensboro
2015-11-08,1.07,223564.41,2015,RaleighGreensboro
2015-11-01,1.12,229530.31,2015,RaleighGreensboro
2015-11-29,0.99,140939.78,2015,RichmondNorfolk
2015-11-22,1.01,148242.89,2015,RichmondNorfolk
2015-11-15,0.94,198934.23,2015,RichmondNorfolk
2015-11-08,0.95,202831.97,2015,RichmondNorfolk
2015-11-01,1.0,212854.47,2015,RichmondNorfolk
2015-11-29,1.03,73733.96,2015,Roanoke
2015-11-22,1.0,83963.95,2015,Roanoke
2015-11-15,1.0,109928.84,2015,Roanoke
2015-11-08,1.01,114124.6,2015,Roanoke
2015-11-01,1.0,116798.97,2015,Roanoke
2015-11-29,0.99,347406.9,2015,Sacramento
2015-11-22,1.06,354986.48,2015,Sacramento
2015-11-15,0.94,414161.47,2015,Sacramento
2015-11-08,1.14,357132.53,2015,Sacramento
2015-11-01,1.02,532467.38,2015,Sacramento
2015-11-29,0.91,385289.59,2015,SanDiego
2015-11-22,0.98,385300.75,2015,SanDiego
2015-11-15,0.85,501838.1,2015,SanDiego
2015-11-08,0.92,492385.15,2015,SanDiego
2015-11-01,1.01,468472.81,2015,SanDiego
2015-11-29,1.05,651638.6,2015,SanFrancisco
2015-11-22,1.04,709444.22,2015,SanFrancisco
2015-11-15,0.99,775848.72,2015,SanFrancisco
2015-11-08,1.4,599884.32,2015,SanFrancisco
2015-11-01,0.97,869927.27,2015,SanFrancisco
2015-11-29,1.17,373309.53,2015,Seattle
2015-11-22,1.07,426337.91,2015,Seattle
2015-11-15,0.93,643402.84,2015,Seattle
2015-11-08,1.06,490827.32,2015,Seattle
2015-11-01,1.14,435921.23,2015,Seattle
2015-11-29,0.97,217965.37,2015,SouthCarolina
2015-11-22,0.99,216767.98,2015,SouthCarolina
2015-11-15,1.07,224373.12,2015,SouthCarolina
2015-11-08,1.08,221080.11,2015,SouthCarolina
2015-11-01,1.0,280886.82,2015,SouthCarolina
2015-11-29,0.82,3969578.89,2015,SouthCentral
2015-11-22,0.8,4347510.51,2015,SouthCentral
2015-11-15,0.76,4943687.09,2015,SouthCentral
2015-11-08,0.8,4864814.01,2015,SouthCentral
2015-11-01,0.81,5072550.94,2015,SouthCentral
2015-11-29,0.97,2615828.04,2015,Southeast
2015-11-22,0.98,2667551.84,2015,Southeast
2015-11-15,1.16,2242688.2,2015,Southeast
2015-11-08,1.16,2197763.7,2015,Southeast
2015-11-01,0.98,3227049.19,2015,Southeast
2015-11-29,1.17,51432.09,2015,Spokane
2015-11-22,1.12,56013.43,2015,Spokane
2015-11-15,1.0,84398.93,2015,Spokane
2015-11-08,1.08,63821.22,2015,Spokane
2015-11-01,1.13,60151.68,2015,Spokane
2015-11-29,1.16,129475.25,2015,StLouis
2015-11-22,1.15,134989.16,2015,StLouis
2015-11-15,1.07,160185.59,2015,StLouis
2015-11-08,1.18,148030.6,2015,StLouis
2015-11-01,1.21,152077.32,2015,StLouis
2015-11-29,1.41,35852.68,2015,Syracuse
2015-11-22,1.38,39100.45,2015,Syracuse
2015-11-15,1.21,51725.93,2015,Syracuse
2015-11-08,1.23,55560.09,2015,Syracuse
2015-11-01,1.16,55095.62,2015,Syracuse
2015-11-29,0.96,330060.95,2015,Tampa
2015-11-22,0.97,311784.91,2015,Tampa
2015-11-15,1.22,236178.67,2015,Tampa
2015-11-08,1.21,228585.31,2015,Tampa
2015-11-01,0.97,391514.43,2015,Tampa
2015-11-29,0.99,22617999.38,2015,TotalUS
2015-11-22,0.96,25114228.11,2015,TotalUS
2015-11-15,0.92,28597756.27,2015,TotalUS
2015-11-08,0.97,28485715.97,2015,TotalUS
2015-11-01,0.97,31047484.27,2015,TotalUS
2015-11-29,0.99,3719603.21,2015,West
2015-11-22,0.92,4481990.34,2015,West
2015-11-15,0.83,5972493.77,2015,West
2015-11-08,0.88,5094837.54,2015,West
2015-11-01,0.9,5024858.14,2015,West
2015-11-29,0.81,519028.45,2015,WestTexNewMexico
2015-11-22,0.78,615077.36,2015,WestTexNewMexico
2015-11-15,0.71,732695.38,2015,WestTexNewMexico
2015-11-08,0.76,661405.9,2015,WestTexNewMexico
2015-11-01,0.8,592115.57,2015,WestTexNewMexico
2015-11-29,1.94,831.69,2015,Albany
2015-11-22,1.94,858.83,2015,Albany
2015-11-15,1.89,1208.54,2015,Albany
2015-11-08,1.88,1332.27,2015,Albany
2015-11-01,1.88,1021.68,2015,Albany
2015-11-29,1.37,5205.88,2015,Atlanta
2015-11-22,1.88,4015.99,2015,Atlanta
2015-11-15,1.85,3888.18,2015,Atlanta
2015-11-08,1.74,5317.73,2015,Atlanta
2015-11-01,1.79,5445.08,2015,Atlanta
2015-11-29,1.32,10961.82,2015,BaltimoreWashington
2015-11-22,1.39,9576.59,2015,BaltimoreWashington
2015-11-15,1.64,6884.09,2015,BaltimoreWashington
2015-11-08,1.65,7159.03,2015,BaltimoreWashington
2015-11-01,1.6,9421.09,2015,BaltimoreWashington
2015-11-29,1.34,1047.42,2015,Boise
2015-11-22,1.54,1000.86,2015,Boise
2015-11-15,1.78,881.14,2015,Boise
2015-11-08,1.5,1059.69,2015,Boise
2015-11-01,1.16,2767.88,2015,Boise
2015-11-29,1.28,6869.81,2015,Boston
2015-11-22,1.27,7668.48,2015,Boston
2015-11-15,1.15,8779.47,2015,Boston
2015-11-08,1.22,7507.69,2015,Boston
2015-11-01,1.3,7166.04,2015,Boston
2015-11-29,1.6,2261.52,2015,BuffaloRochester
2015-11-22,1.57,2626.33,2015,BuffaloRochester
2015-11-15,1.59,1852.24,2015,BuffaloRochester
2015-11-08,1.55,4031.98,2015,BuffaloRochester
2015-11-01,1.55,2738.24,2015,BuffaloRochester
2015-11-29,1.75,83415.54,2015,California
2015-11-22,1.6,89062.36,2015,California
2015-11-15,1.59,97265.23,2015,California
2015-11-08,1.66,101320.15,2015,California
2015-11-01,1.6,104331.19,2015,California
2015-11-29,1.96,2617.44,2015,Charlotte
2015-11-22,1.97,2798.21,2015,Charlotte
2015-11-15,1.94,3002.61,2015,Charlotte
2015-11-08,1.91,3103.1,2015,Charlotte
2015-11-01,1.92,3507.63,2015,Charlotte
2015-11-29,1.59,22168.32,2015,Chicago
2015-11-22,1.57,24095.66,2015,Chicago
2015-11-15,1.58,25759.36,2015,Chicago
2015-11-08,1.59,26247.16,2015,Chicago
2015-11-01,1.6,24450.48,2015,Chicago
2015-11-29,1.5,7189.95,2015,CincinnatiDayton
2015-11-22,1.36,8662.14,2015,CincinnatiDayton
2015-11-15,1.2,8896.59,2015,CincinnatiDayton
2015-11-08,1.3,10407.9,2015,CincinnatiDayton
2015-11-01,1.61,9499.24,2015,CincinnatiDayton
2015-11-29,1.48,3305.78,2015,Columbus
2015-11-22,1.48,3636.86,2015,Columbus
2015-11-15,1.48,3595.02,2015,Columbus
2015-11-08,1.4,4144.82,2015,Columbus
2015-11-01,1.47,3834.42,2015,Columbus
2015-11-29,1.46,9412.9,2015,DallasFtWorth
2015-11-22,1.46,10812.09,2015,DallasFtWorth
2015-11-15,1.36,11640.14,2015,DallasFtWorth
2015-11-08,1.46,11147.93,2015,DallasFtWorth
2015-11-01,1.41,12250.82,2015,DallasFtWorth
2015-11-29,0.88,56722.58,2015,Denver
2015-11-22,1.39,23094.34,2015,Denver
2015-11-15,1.33,23789.01,2015,Denver
2015-11-08,1.14,55351.03,2015,Denver
2015-11-01,1.26,29803.99,2015,Denver
2015-11-29,1.81,5837.79,2015,Detroit
2015-11-22,1.84,6871.97,2015,Detroit
2015-11-15,1.84,6564.71,2015,Detroit
2015-11-08,1.74,6908.14,2015,Detroit
2015-11-01,1.85,8109.3,2015,Detroit
2015-11-29,1.66,1497.39,2015,GrandRapids
2015-11-22,1.66,1602.88,2015,GrandRapids
2015-11-15,1.65,1663.16,2015,GrandRapids
2015-11-08,1.64,1629.69,2015,GrandRapids
2015-11-01,1.6,1640.89,2015,GrandRapids
2015-11-29,1.61,59169.17,2015,GreatLakes
2015-11-22,1.57,67773.07,2015,GreatLakes
2015-11-15,1.54,72434.15,2015,GreatLakes
2015-11-08,1.54,77222.36,2015,GreatLakes
2015-11-01,1.59,75586.78,2015,GreatLakes
2015-11-29,1.4,3109.42,2015,HarrisburgScranton
2015-11-22,1.47,2236.04,2015,HarrisburgScranton
2015-11-15,1.92,1200.0,2015,HarrisburgScranton
2015-11-08,1.99,1162.68,2015,HarrisburgScranton
2015-11-01,2.02,971.81,2015,HarrisburgScranton
2015-11-29,2.33,1632.72,2015,HartfordSpringfield
2015-11-22,2.31,2318.13,2015,HartfordSpringfield
2015-11-15,2.23,2428.95,2015,HartfordSpringfield
2015-11-08,2.14,2878.54,2015,HartfordSpringfield
2015-11-01,1.96,4177.83,2015,HartfordSpringfield
2015-11-29,1.51,7442.68,2015,Houston
2015-11-22,1.5,8158.36,2015,Houston
2015-11-15,1.5,9857.51,2015,Houston
2015-11-08,1.44,10027.49,2015,Houston
2015-11-01,1.49,9377.04,2015,Houston
2015-11-29,1.52,1156.05,2015,Indianapolis
2015-11-22,1.57,1767.58,2015,Indianapolis
2015-11-15,1.54,1895.06,2015,Indianapolis
2015-11-08,1.57,1710.38,2015,Indianapolis
2015-11-01,1.55,1906.4,2015,Indianapolis
2015-11-29,1.87,1303.04,2015,Jacksonville
2015-11-22,1.9,1640.06,2015,Jacksonville
2015-11-15,1.88,1954.57,2015,Jacksonville
2015-11-08,1.83,1746.27,2015,Jacksonville
2015-11-01,1.82,2109.04,2015,Jacksonville
2015-11-29,2.17,3996.06,2015,LasVegas
2015-11-22,2.03,4731.93,2015,LasVegas
2015-11-15,2.05,4981.33,2015,LasVegas
2015-11-08,1.96,5599.48,2015,LasVegas
2015-11-01,1.88,5003.8,2015,LasVegas
2015-11-29,1.33,42934.45,2015,LosAngeles
2015-11-22,1.34,45689.27,2015,LosAngeles
2015-11-15,1.31,49201.89,2015,LosAngeles
2015-11-08,1.42,48697.16,2015,LosAngeles
2015-11-01,1.36,52815.97,2015,LosAngeles
2015-11-29,1.19,1491.28,2015,Louisville
2015-11-22,1.87,1202.46,2015,Louisville
2015-11-15,1.83,1155.99,2015,Louisville
2015-11-08,1.68,1272.64,2015,Louisville
2015-11-01,1.65,1156.12,2015,Louisville
2015-11-29,1.51,1203.52,2015,MiamiFtLauderdale
2015-11-22,1.11,657.96,2015,MiamiFtLauderdale
2015-11-15,1.44,2707.87,2015,MiamiFtLauderdale
2015-11-08,1.59,84.56,2015,MiamiFtLauderdale
2015-11-01,1.5,1955.27,2015,MiamiFtLauderdale
2015-11-29,1.5,45599.48,2015,Midsouth
2015-11-22,1.66,46456.92,2015,Midsouth
2015-11-15,1.7,45159.24,2015,Midsouth
2015-11-08,1.66,49231.83,2015,Midsouth
2015-11-01,1.61,54907.07,2015,Midsouth
2015-11-29,1.21,5143.41,2015,Nashville
2015-11-22,1.66,4282.27,2015,Nashville
2015-11-15,1.65,4964.88,2015,Nashville
2015-11-08,1.59,5305.71,2015,Nashville
2015-11-01,1.63,4965.1,2015,Nashville
2015-11-29,1.58,2041.47,2015,NewOrleansMobile
2015-11-22,1.7,1355.67,2015,NewOrleansMobile
2015-11-15,1.7,1750.47,2015,NewOrleansMobile
2015-11-08,1.52,3512.7,2015,NewOrleansMobile
2015-11-01,1.67,1713.35,2015,NewOrleansMobile
2015-11-29,1.89,9962.63,2015,NewYork
2015-11-22,1.84,13438.23,2015,NewYork
2015-11-15,1.76,13622.89,2015,NewYork
2015-11-08,1.82,13935.65,2015,NewYork
2015-11-01,2.09,12422.6,2015,NewYork
2015-11-29,1.59,48901.36,2015,Northeast
2015-11-22,1.63,55389.85,2015,Northeast
2015-11-15,1.58,52680.94,2015,Northeast
2015-11-08,1.63,54182.7,2015,Northeast
2015-11-01,1.74,48955.21,2015,Northeast
2015-11-29,1.63,8205.88,2015,NorthernNewEngland
2015-11-22,1.66,9580.4,2015,NorthernNewEngland
2015-11-15,1.57,9930.12,2015,NorthernNewEngland
2015-11-08,1.58,8340.73,2015,NorthernNewEngland
2015-11-01,1.62,8260.25,2015,NorthernNewEngland
2015-11-29,1.87,2082.98,2015,Orlando
2015-11-22,1.84,2375.83,2015,Orlando
2015-11-15,1.83,2903.44,2015,Orlando
2015-11-08,1.83,3067.94,2015,Orlando
2015-11-01,1.8,3127.26,2015,Orlando
2015-11-29,1.45,5104.74,2015,Philadelphia
2015-11-22,1.55,4698.19,2015,Philadelphia
2015-11-15,1.76,2966.77,2015,Philadelphia
2015-11-08,1.87,2933.95,2015,Philadelphia
2015-11-01,2.06,2371.09,2015,Philadelphia
2015-11-29,1.89,5175.81,2015,PhoenixTucson
2015-11-22,1.89,6755.96,2015,PhoenixTucson
2015-11-15,1.89,7451.55,2015,PhoenixTucson
2015-11-08,1.72,9192.79,2015,PhoenixTucson
2015-11-01,1.7,8638.12,2015,PhoenixTucson
2015-11-29,1.4,1161.01,2015,Pittsburgh
2015-11-22,1.54,1158.22,2015,Pittsburgh
2015-11-15,1.43,1387.96,2015,Pittsburgh
2015-11-08,1.44,1269.64,2015,Pittsburgh
2015-11-01,1.46,1383.12,2015,Pittsburgh
2015-11-29,1.82,23344.7,2015,Plains
2015-11-22,1.69,28577.15,2015,Plains
2015-11-15,1.68,30958.65,2015,Plains
2015-11-08,1.73,32097.19,2015,Plains
2015-11-01,1.55,34437.74,2015,Plains
2015-11-29,1.38,20992.27,2015,Portland
2015-11-22,1.12,57410.08,2015,Portland
2015-11-15,1.8,12928.53,2015,Portland
2015-11-08,1.39,22300.6,2015,Portland
2015-11-01,0.98,62592.4,2015,Portland
2015-11-29,1.78,3817.84,2015,RaleighGreensboro
2015-11-22,1.79,4163.25,2015,RaleighGreensboro
2015-11-15,1.77,4301.53,2015,RaleighGreensboro
2015-11-08,1.75,4292.52,2015,RaleighGreensboro
2015-11-01,1.65,5676.99,2015,RaleighGreensboro
2015-11-29,1.68,2729.66,2015,RichmondNorfolk
2015-11-22,1.65,3609.47,2015,RichmondNorfolk
2015-11-15,1.65,3559.21,2015,RichmondNorfolk
2015-11-08,1.58,4199.95,2015,RichmondNorfolk
2015-11-01,1.4,4659.79,2015,RichmondNorfolk
2015-11-29,1.61,3158.95,2015,Roanoke
2015-11-22,1.54,3794.44,2015,Roanoke
2015-11-15,1.53,3846.37,2015,Roanoke
2015-11-08,1.44,4632.15,2015,Roanoke
2015-11-01,1.19,5784.88,2015,Roanoke
2015-11-29,2.04,4643.81,2015,Sacramento
2015-11-22,1.79,4955.07,2015,Sacramento
2015-11-15,1.87,4984.88,2015,Sacramento
2015-11-08,1.8,5951.51,2015,Sacramento
2015-11-01,1.9,5479.7,2015,Sacramento
2015-11-29,1.87,7022.99,2015,SanDiego
2015-11-22,1.85,7438.22,2015,SanDiego
2015-11-15,1.68,8438.39,2015,SanDiego
2015-11-08,1.82,8902.22,2015,SanDiego
2015-11-01,1.64,9456.39,2015,SanDiego
2015-11-29,2.58,13218.02,2015,SanFrancisco
2015-11-22,2.04,14355.23,2015,SanFrancisco
2015-11-15,2.02,17078.8,2015,SanFrancisco
2015-11-08,1.98,17886.78,2015,SanFrancisco
2015-11-01,2.01,17582.93,2015,SanFrancisco
2015-11-29,2.06,17765.82,2015,Seattle
2015-11-22,1.14,64822.88,2015,Seattle
2015-11-15,1.5,27437.74,2015,Seattle
2015-11-08,1.46,31602.66,2015,Seattle
2015-11-01,1.25,55167.3,2015,Seattle
2015-11-29,1.71,3543.38,2015,SouthCarolina
2015-11-22,1.89,3128.95,2015,SouthCarolina
2015-11-15,1.82,3595.26,2015,SouthCarolina
2015-11-08,1.74,4719.1,2015,SouthCarolina
2015-11-01,1.75,4052.15,2015,SouthCarolina
2015-11-29,1.47,48739.53,2015,SouthCentral
2015-11-22,1.53,49426.32,2015,SouthCentral
2015-11-15,1.5,57245.86,2015,SouthCentral
2015-11-08,1.51,57570.79,2015,SouthCentral
2015-11-01,1.51,57066.49,2015,SouthCentral
2015-11-29,1.63,24450.39,2015,Southeast
2015-11-22,1.81,23612.0,2015,Southeast
2015-11-15,1.75,30790.79,2015,Southeast
2015-11-08,1.73,32091.23,2015,Southeast
2015-11-01,1.73,29978.74,2015,Southeast
2015-11-29,1.8,1180.38,2015,Spokane
2015-11-22,1.23,3886.59,2015,Spokane
2015-11-15,1.71,1807.99,2015,Spokane
2015-11-08,1.73,1837.88,2015,Spokane
2015-11-01,1.33,3213.0,2015,Spokane
2015-11-29,1.58,3886.94,2015,StLouis
2015-11-22,1.35,5054.8,2015,StLouis
2015-11-15,1.25,5712.92,2015,StLouis
2015-11-08,1.48,4963.92,2015,StLouis
2015-11-01,1.04,7189.48,2015,StLouis
2015-11-29,1.59,1023.37,2015,Syracuse
2015-11-22,1.63,1052.37,2015,Syracuse
2015-11-15,1.64,1350.16,2015,Syracuse
2015-11-08,1.6,1552.91,2015,Syracuse
2015-11-01,1.65,1038.67,2015,Syracuse
2015-11-29,1.73,1685.8,2015,Tampa
2015-11-22,1.78,1983.73,2015,Tampa
2015-11-15,1.75,2807.44,2015,Tampa
2015-11-08,1.74,1802.37,2015,Tampa
2015-11-01,1.5,1541.99,2015,Tampa
2015-11-29,1.5,507830.81,2015,TotalUS
2015-11-22,1.49,584276.79,2015,TotalUS
2015-11-15,1.6,511347.26,2015,TotalUS
2015-11-08,1.54,605197.12,2015,TotalUS
2015-11-01,1.47,647789.17,2015,TotalUS
2015-11-29,1.26,174210.66,2015,West
2015-11-22,1.29,223979.09,2015,West
2015-11-15,1.61,124812.43,2015,West
2015-11-08,1.36,201480.84,2015,West
2015-11-01,1.23,242525.92,2015,West
2015-11-29,2.08,4638.1,2015,WestTexNewMexico
2015-11-22,1.97,6249.43,2015,WestTexNewMexico
2015-11-15,1.92,8175.94,2015,WestTexNewMexico
2015-11-08,1.98,7603.07,2015,WestTexNewMexico
2015-11-01,1.92,7296.25,2015,WestTexNewMexico
