Date,AveragePrice,Total Volume,year,region
2017-06-25,1.53,89303.04,2017,Albany
2017-06-18,1.58,97079.34,2017,Albany
2017-06-11,1.65,91949.26,2017,Albany
2017-06-04,1.7,84842.97,2017,Albany
2017-06-25,1.12,501274.14,2017,Atlanta
2017-06-18,1.2,492836.43,2017,Atlanta
2017-06-11,1.13,572838.59,2017,Atlanta
2017-06-04,1.08,710038.58,2017,Atlanta
2017-06-25,1.65,693972.27,2017,BaltimoreWashington
2017-06-18,1.67,713471.14,2017,BaltimoreWashington
2017-06-11,1.65,744158.66,2017,BaltimoreWashington
2017-06-04,1.8,757909.72,2017,BaltimoreWashington
2017-06-25,1.2,95071.28,2017,Boise
2017-06-18,1.21,92906.33,2017,Boise
2017-06-11,1.21,92547.42,2017,Boise
2017-06-04,1.19,98460.27,2017,Boise
2017-06-25,1.68,545889.03,2017,Boston
2017-06-18,1.66,581303.33,2017,Boston
2017-06-11,1.72,583709.06,2017,Boston
2017-06-04,1.73,590580.03,2017,Boston
2017-06-25,1.46,115902.44,2017,BuffaloRochester
2017-06-18,1.5,129734.97,2017,BuffaloRochester
2017-06-11,1.62,114081.68,2017,BuffaloRochester
2017-06-04,1.6,145203.51,2017,BuffaloRochester
2017-06-25,1.15,6999255.87,2017,California
2017-06-18,1.2,6599048.85,2017,California
2017-06-11,1.22,6177216.24,2017,California
2017-06-04,1.2,6507093.57,2017,California
2017-06-25,1.33,211639.6,2017,Charlotte
2017-06-18,1.43,201837.88,2017,Charlotte
2017-06-11,1.38,224288.57,2017,Charlotte
2017-06-04,1.49,226422.86,2017,Charlotte
2017-06-25,1.44,868770.67,2017,Chicago
2017-06-18,1.53,862382.95,2017,Chicago
2017-06-11,1.6,807370.03,2017,Chicago
2017-06-04,1.64,776194.77,2017,Chicago
2017-06-25,0.8,337211.8,2017,CincinnatiDayton
2017-06-18,1.09,281486.15,2017,CincinnatiDayton
2017-06-11,0.87,365008.71,2017,CincinnatiDayton
2017-06-04,1.0,337444.34,2017,CincinnatiDayton
2017-06-25,0.86,243935.99,2017,Columbus
2017-06-18,0.81,304247.54,2017,Columbus
2017-06-11,0.98,181254.11,2017,Columbus
2017-06-04,1.1,196391.15,2017,Columbus
2017-06-25,0.89,1327166.18,2017,DallasFtWorth
2017-06-18,0.9,1441940.59,2017,DallasFtWorth
2017-06-11,0.9,1361774.87,2017,DallasFtWorth
2017-06-04,0.93,1325912.38,2017,DallasFtWorth
2017-06-25,1.17,841763.42,2017,Denver
2017-06-18,1.14,890723.2,2017,Denver
2017-06-11,1.18,872407.69,2017,Denver
2017-06-04,1.16,895594.9,2017,Denver
2017-06-25,1.01,402914.93,2017,Detroit
2017-06-18,0.85,668936.01,2017,Detroit
2017-06-11,1.28,315240.72,2017,Detroit
2017-06-04,1.26,361513.16,2017,Detroit
2017-06-25,1.74,142258.18,2017,GrandRapids
2017-06-18,1.29,245293.35,2017,GrandRapids
2017-06-11,1.79,158876.02,2017,GrandRapids
2017-06-04,1.88,162051.09,2017,GrandRapids
2017-06-25,1.15,3938985.06,2017,GreatLakes
2017-06-18,1.12,4668135.31,2017,GreatLakes
2017-06-11,1.27,3714237.95,2017,GreatLakes
2017-06-04,1.33,3649478.04,2017,GreatLakes
2017-06-25,1.46,222447.25,2017,HarrisburgScranton
2017-06-18,1.5,238389.11,2017,HarrisburgScranton
2017-06-11,1.5,232728.73,2017,HarrisburgScranton
2017-06-04,1.55,247060.03,2017,HarrisburgScranton
2017-06-25,1.68,275912.97,2017,HartfordSpringfield
2017-06-18,1.79,256900.68,2017,HartfordSpringfield
2017-06-11,1.75,296173.79,2017,HartfordSpringfield
2017-06-04,1.81,288516.73,2017,HartfordSpringfield
2017-06-25,0.82,1352318.9,2017,Houston
2017-06-18,0.77,1755331.3,2017,Houston
2017-06-11,0.89,1240308.02,2017,Houston
2017-06-04,0.83,1377530.34,2017,Houston
2017-06-25,1.04,197095.32,2017,Indianapolis
2017-06-18,1.03,223221.9,2017,Indianapolis
2017-06-11,0.98,224873.96,2017,Indianapolis
2017-06-04,1.07,218092.41,2017,Indianapolis
2017-06-25,1.36,180199.86,2017,Jacksonville
2017-06-18,1.45,151012.55,2017,Jacksonville
2017-06-11,1.43,193088.4,2017,Jacksonville
2017-06-04,1.46,178356.7,2017,Jacksonville
2017-06-25,1.03,362489.51,2017,LasVegas
2017-06-18,1.01,357696.04,2017,LasVegas
2017-06-11,0.99,374211.54,2017,LasVegas
2017-06-04,1.05,376990.33,2017,LasVegas
2017-06-25,0.92,3655667.22,2017,LosAngeles
2017-06-18,0.99,3631321.55,2017,LosAngeles
2017-06-11,0.99,3390850.94,2017,LosAngeles
2017-06-04,0.96,3637220.72,2017,LosAngeles
2017-06-25,0.97,114003.27,2017,Louisville
2017-06-18,1.06,104369.68,2017,Louisville
2017-06-11,1.04,112253.93,2017,Louisville
2017-06-04,1.06,121602.81,2017,Louisville
2017-06-25,1.43,539847.3,2017,MiamiFtLauderdale
2017-06-18,1.52,505828.46,2017,MiamiFtLauderdale
2017-06-11,1.48,696603.38,2017,MiamiFtLauderdale
2017-06-04,1.49,687913.86,2017,MiamiFtLauderdale
2017-06-25,1.27,3147519.14,2017,Midsouth
2017-06-18,1.34,3032871.22,2017,Midsouth
2017-06-11,1.34,3150788.24,2017,Midsouth
2017-06-04,1.43,3212276.31,2017,Midsouth
2017-06-25,0.9,287217.67,2017,Nashville
2017-06-18,1.0,260893.43,2017,Nashville
2017-06-11,1.13,218540.28,2017,Nashville
2017-06-04,1.07,269102.17,2017,Nashville
2017-06-25,1.3,293079.22,2017,NewOrleansMobile
2017-06-18,1.29,287734.91,2017,NewOrleansMobile
2017-06-11,1.32,312695.0,2017,NewOrleansMobile
2017-06-04,1.38,256543.43,2017,NewOrleansMobile
2017-06-25,1.47,1521598.08,2017,NewYork
2017-06-18,1.82,1242160.85,2017,NewYork
2017-06-11,1.74,1374185.78,2017,NewYork
2017-06-04,1.83,1335461.36,2017,NewYork
2017-06-25,1.54,4121661.3,2017,Northeast
2017-06-18,1.68,3945270.4,2017,Northeast
2017-06-11,1.68,4060850.93,2017,Northeast
2017-06-04,1.74,4096560.83,2017,Northeast
2017-06-25,1.62,359321.55,2017,NorthernNewEngland
2017-06-18,1.52,420089.07,2017,NorthernNewEngland
2017-06-11,1.62,406486.08,2017,NorthernNewEngland
2017-06-04,1.66,401637.7,2017,NorthernNewEngland
2017-06-25,1.35,376407.55,2017,Orlando
2017-06-18,1.4,339228.04,2017,Orlando
2017-06-11,1.41,401365.48,2017,Orlando
2017-06-04,1.41,400425.73,2017,Orlando
2017-06-25,1.5,422231.87,2017,Philadelphia
2017-06-18,1.75,380239.79,2017,Philadelphia
2017-06-11,1.73,379927.26,2017,Philadelphia
2017-06-04,1.8,394307.04,2017,Philadelphia
2017-06-25,0.77,1197422.34,2017,PhoenixTucson
2017-06-18,0.7,1326697.78,2017,PhoenixTucson
2017-06-11,0.68,1417604.32,2017,PhoenixTucson
2017-06-04,0.76,1228049.22,2017,PhoenixTucson
2017-06-25,1.26,120211.37,2017,Pittsburgh
2017-06-18,1.29,119743.9,2017,Pittsburgh
2017-06-11,1.33,117367.43,2017,Pittsburgh
2017-06-04,1.33,123557.37,2017,Pittsburgh
2017-06-25,1.35,2035318.57,2017,Plains
2017-06-18,1.35,1993421.09,2017,Plains
2017-06-11,1.31,2120488.01,2017,Plains
2017-06-04,1.31,2136102.71,2017,Plains
2017-06-25,0.96,803349.86,2017,Portland
2017-06-18,0.97,755535.79,2017,Portland
2017-06-11,1.0,718937.65,2017,Portland
2017-06-04,1.12,698957.23,2017,Portland
2017-06-25,1.24,297426.95,2017,RaleighGreensboro
2017-06-18,1.34,263858.47,2017,RaleighGreensboro
2017-06-11,1.3,302596.77,2017,RaleighGreensboro
2017-06-04,1.43,303913.24,2017,RaleighGreensboro
2017-06-25,1.21,251831.45,2017,RichmondNorfolk
2017-06-18,1.28,245564.59,2017,RichmondNorfolk
2017-06-11,1.31,248634.5,2017,RichmondNorfolk
2017-06-04,1.38,261051.5,2017,RichmondNorfolk
2017-06-25,1.15,146132.45,2017,Roanoke
2017-06-18,1.16,152802.24,2017,Roanoke
2017-06-11,1.16,155040.89,2017,Roanoke
2017-06-04,1.23,151097.89,2017,Roanoke
2017-06-25,1.5,492249.41,2017,Sacramento
2017-06-18,1.59,448930.73,2017,Sacramento
2017-06-11,1.55,440572.26,2017,Sacramento
2017-06-04,1.61,428553.32,2017,Sacramento
2017-06-25,1.05,586241.71,2017,SanDiego
2017-06-18,1.1,591731.93,2017,SanDiego
2017-06-11,1.17,522813.2,2017,SanDiego
2017-06-04,1.13,559985.06,2017,SanDiego
2017-06-25,1.53,874937.71,2017,SanFrancisco
2017-06-18,1.77,660386.27,2017,SanFrancisco
2017-06-11,1.8,608604.75,2017,SanFrancisco
2017-06-04,1.83,650426.37,2017,SanFrancisco
2017-06-25,1.17,680060.61,2017,Seattle
2017-06-18,1.16,696101.26,2017,Seattle
2017-06-11,1.21,664560.99,2017,Seattle
2017-06-04,1.21,681109.55,2017,Seattle
2017-06-25,1.17,406520.66,2017,SouthCarolina
2017-06-18,1.3,356093.51,2017,SouthCarolina
2017-06-11,1.3,404634.09,2017,SouthCarolina
2017-06-04,1.33,423186.06,2017,SouthCarolina
2017-06-25,0.92,6466429.64,2017,SouthCentral
2017-06-18,0.89,7417264.07,2017,SouthCentral
2017-06-11,0.93,6526488.94,2017,SouthCentral
2017-06-04,0.93,6585882.05,2017,SouthCentral
2017-06-25,1.28,3666944.13,2017,Southeast
2017-06-18,1.35,3404457.77,2017,Southeast
2017-06-11,1.33,4151016.69,2017,Southeast
2017-06-04,1.34,4237221.91,2017,Southeast
2017-06-25,1.12,103925.6,2017,Spokane
2017-06-18,1.11,103313.47,2017,Spokane
2017-06-11,1.16,94583.08,2017,Spokane
2017-06-04,1.16,97756.24,2017,Spokane
2017-06-25,1.31,185418.99,2017,StLouis
2017-06-18,1.3,201993.63,2017,StLouis
2017-06-11,1.32,197442.71,2017,StLouis
2017-06-04,1.28,211538.7,2017,StLouis
2017-06-25,1.48,58174.88,2017,Syracuse
2017-06-18,1.54,61468.49,2017,Syracuse
2017-06-11,1.66,58542.16,2017,Syracuse
2017-06-04,1.65,64255.79,2017,Syracuse
2017-06-25,1.39,357813.41,2017,Tampa
2017-06-18,1.43,336746.96,2017,Tampa
2017-06-11,1.42,410602.09,2017,Tampa
2017-06-04,1.43,418788.68,2017,Tampa
2017-06-25,1.17,37305307.68,2017,TotalUS
2017-06-18,1.18,38247669.33,2017,TotalUS
2017-06-11,1.21,37039853.8,2017,TotalUS
2017-06-04,1.24,37352360.59,2017,TotalUS
2017-06-25,1.05,6929193.97,2017,West
2017-06-18,1.02,7187200.64,2017,West
2017-06-11,1.02,7138766.83,2017,West
2017-06-04,1.07,6927745.15,2017,West
2017-06-25,0.85,1022130.1,2017,WestTexNewMexico
2017-06-18,0.87,1046946.87,2017,WestTexNewMexico
2017-06-11,0.83,1090267.81,2017,WestTexNewMexico
2017-06-04,0.83,1104682.52,2017,WestTexNewMexico
2017-06-25,2.13,2898.81,2017,Albany
2017-06-18,2.03,3185.1,2017,Albany
2017-06-11,2.04,2719.24,2017,Albany
2017-06-04,1.63,3771.39,2017,Albany
2017-06-25,1.31,30581.47,2017,Atlanta
2017-06-18,1.49,23485.92,2017,Atlanta
2017-06-11,1.06,33969.35,2017,Atlanta
2017-06-04,1.44,20445.39,2017,Atlanta
2017-06-25,2.21,22445.91,2017,BaltimoreWashington
2017-06-18,2.2,22845.26,2017,BaltimoreWashington
2017-06-11,2.17,23607.15,2017,BaltimoreWashington
2017-06-04,2.15,26345.64,2017,BaltimoreWashington
2017-06-25,2.09,2373.02,2017,Boise
2017-06-18,1.55,3263.02,2017,Boise
2017-06-11,1.27,4375.53,2017,Boise
2017-06-04,1.27,4579.54,2017,Boise
2017-06-25,2.13,22051.39,2017,Boston
2017-06-18,2.12,23277.63,2017,Boston
2017-06-11,2.07,20437.87,2017,Boston
2017-06-04,2.04,22924.67,2017,Boston
2017-06-25,2.57,5228.11,2017,BuffaloRochester
2017-06-18,2.54,5445.57,2017,BuffaloRochester
2017-06-11,2.46,5165.43,2017,BuffaloRochester
2017-06-04,2.51,5425.35,2017,BuffaloRochester
2017-06-25,1.66,167931.62,2017,California
2017-06-18,1.78,181725.85,2017,California
2017-06-11,1.79,179141.21,2017,California
2017-06-04,1.64,206419.24,2017,California
2017-06-25,1.99,9404.14,2017,Charlotte
2017-06-18,2.03,8381.65,2017,Charlotte
2017-06-11,2.15,9586.49,2017,Charlotte
2017-06-04,2.47,7061.26,2017,Charlotte
2017-06-25,1.98,34223.93,2017,Chicago
2017-06-18,1.98,36015.84,2017,Chicago
2017-06-11,1.96,44859.81,2017,Chicago
2017-06-04,1.94,46993.63,2017,Chicago
2017-06-25,1.46,18586.45,2017,CincinnatiDayton
2017-06-18,1.55,18169.69,2017,CincinnatiDayton
2017-06-11,0.77,42520.88,2017,CincinnatiDayton
2017-06-04,1.65,12883.22,2017,CincinnatiDayton
2017-06-25,1.28,6043.34,2017,Columbus
2017-06-18,1.14,8654.94,2017,Columbus
2017-06-11,0.83,21264.93,2017,Columbus
2017-06-04,1.44,10383.54,2017,Columbus
2017-06-25,1.33,24915.38,2017,DallasFtWorth
2017-06-18,1.44,26885.4,2017,DallasFtWorth
2017-06-11,1.35,28393.54,2017,DallasFtWorth
2017-06-04,1.08,42392.08,2017,DallasFtWorth
2017-06-25,1.17,25446.92,2017,Denver
2017-06-18,1.25,28462.96,2017,Denver
2017-06-11,1.97,18916.24,2017,Denver
2017-06-04,1.97,15024.27,2017,Denver
2017-06-25,1.39,13598.83,2017,Detroit
2017-06-18,1.51,15236.21,2017,Detroit
2017-06-11,0.92,38355.38,2017,Detroit
2017-06-04,1.75,14124.57,2017,Detroit
2017-06-25,2.73,1034.32,2017,GrandRapids
2017-06-18,2.62,1314.24,2017,GrandRapids
2017-06-11,2.39,1312.01,2017,GrandRapids
2017-06-04,2.33,1389.65,2017,GrandRapids
2017-06-25,1.59,130430.6,2017,GreatLakes
2017-06-18,1.56,148060.59,2017,GreatLakes
2017-06-11,1.13,261363.34,2017,GreatLakes
2017-06-04,1.69,156456.85,2017,GreatLakes
2017-06-25,2.15,9529.65,2017,HarrisburgScranton
2017-06-18,2.09,11104.31,2017,HarrisburgScranton
