Date,AveragePrice,Total Volume,year,region
2016-10-30,1.46,58375.1,2016,Albany
2016-10-23,1.19,92080.35,2016,Albany
2016-10-16,1.4,69060.9,2016,Albany
2016-10-09,1.13,101087.84,2016,Albany
2016-10-02,1.51,75480.26,2016,Albany
2016-10-30,1.26,408314.87,2016,Atlanta
2016-10-23,1.23,422281.05,2016,Atlanta
2016-10-16,1.16,459564.78,2016,Atlanta
2016-10-09,1.23,452109.18,2016,Atlanta
2016-10-02,1.26,440044.4,2016,Atlanta
2016-10-30,1.86,522546.62,2016,BaltimoreWashington
2016-10-23,1.85,584275.61,2016,BaltimoreWashington
2016-10-16,1.69,638848.04,2016,BaltimoreWashington
2016-10-09,1.59,676188.97,2016,BaltimoreWashington
2016-10-02,1.66,672759.7,2016,BaltimoreWashington
2016-10-30,1.34,59788.57,2016,Boise
2016-10-23,1.17,70652.14,2016,Boise
2016-10-16,1.09,77804.54,2016,Boise
2016-10-09,1.03,84234.53,2016,Boise
2016-10-02,0.9,106259.51,2016,Boise
2016-10-30,1.67,376500.91,2016,Boston
2016-10-23,1.58,439551.69,2016,Boston
2016-10-16,1.6,453605.17,2016,Boston
2016-10-09,1.49,468135.46,2016,Boston
2016-10-02,1.59,459163.77,2016,Boston
2016-10-30,1.65,71163.53,2016,BuffaloRochester
2016-10-23,1.6,110744.71,2016,BuffaloRochester
2016-10-16,1.36,131180.81,2016,BuffaloRochester
2016-10-09,1.37,135059.42,2016,BuffaloRochester
2016-10-02,1.35,132143.53,2016,BuffaloRochester
2016-10-30,1.68,3139833.5,2016,California
2016-10-23,1.39,3899040.66,2016,California
2016-10-16,1.4,4878037.64,2016,California
2016-10-09,1.34,5375978.5,2016,California
2016-10-02,1.19,5652496.31,2016,California
2016-10-30,1.58,142955.49,2016,Charlotte
2016-10-23,1.52,167741.27,2016,Charlotte
2016-10-16,1.39,190846.01,2016,Charlotte
2016-10-09,1.51,178235.75,2016,Charlotte
2016-10-02,1.48,178410.82,2016,Charlotte
2016-10-30,2.07,375213.57,2016,Chicago
2016-10-23,1.84,431274.2,2016,Chicago
2016-10-16,1.8,523682.5,2016,Chicago
2016-10-09,1.82,515146.04,2016,Chicago
2016-10-02,1.83,509215.79,2016,Chicago
2016-10-30,1.02,241671.24,2016,CincinnatiDayton
2016-10-23,0.96,273804.0,2016,CincinnatiDayton
2016-10-16,1.07,246801.93,2016,CincinnatiDayton
2016-10-09,1.01,276819.57,2016,CincinnatiDayton
2016-10-02,1.03,280396.12,2016,CincinnatiDayton
2016-10-30,1.1,138565.73,2016,Columbus
2016-10-23,1.11,156831.11,2016,Columbus
2016-10-16,1.31,123388.77,2016,Columbus
2016-10-09,1.33,120833.05,2016,Columbus
2016-10-02,1.3,123300.36,2016,Columbus
2016-10-30,1.14,801081.72,2016,DallasFtWorth
2016-10-23,1.08,993986.41,2016,DallasFtWorth
2016-10-16,0.99,1021028.79,2016,DallasFtWorth
2016-10-09,0.93,1162334.53,2016,DallasFtWorth
2016-10-02,0.95,1033290.02,2016,DallasFtWorth
2016-10-30,1.13,576353.94,2016,Denver
2016-10-23,1.24,594392.87,2016,Denver
2016-10-16,1.15,673392.59,2016,Denver
2016-10-09,1.08,758236.76,2016,Denver
2016-10-02,1.18,677071.87,2016,Denver
2016-10-30,1.4,193940.78,2016,Detroit
2016-10-23,1.35,227233.92,2016,Detroit
2016-10-16,1.26,256744.34,2016,Detroit
2016-10-09,1.27,253886.8,2016,Detroit
2016-10-02,1.25,266892.47,2016,Detroit
2016-10-30,1.42,107013.58,2016,GrandRapids
2016-10-23,1.72,100904.77,2016,GrandRapids
2016-10-16,1.63,117842.82,2016,GrandRapids
2016-10-09,1.62,116477.56,2016,GrandRapids
2016-10-02,1.6,122091.54,2016,GrandRapids
2016-10-30,1.36,2275351.91,2016,GreatLakes
2016-10-23,1.35,2528597.22,2016,GreatLakes
2016-10-16,1.4,2517672.23,2016,GreatLakes
2016-10-09,1.35,2624202.9,2016,GreatLakes
2016-10-02,1.38,2618805.67,2016,GreatLakes
2016-10-30,1.59,171652.4,2016,HarrisburgScranton
2016-10-23,1.6,195809.34,2016,HarrisburgScranton
2016-10-16,1.49,205728.4,2016,HarrisburgScranton
2016-10-09,1.42,219089.52,2016,HarrisburgScranton
2016-10-02,1.4,214726.86,2016,HarrisburgScranton
2016-10-30,1.81,180113.35,2016,HartfordSpringfield
2016-10-23,1.78,213547.17,2016,HartfordSpringfield
2016-10-16,1.82,208966.36,2016,HartfordSpringfield
2016-10-09,1.62,231063.21,2016,HartfordSpringfield
2016-10-02,1.69,216818.99,2016,HartfordSpringfield
2016-10-30,1.15,709890.11,2016,Houston
2016-10-23,1.0,777847.84,2016,Houston
2016-10-16,0.98,992992.79,2016,Houston
2016-10-09,0.98,1075303.77,2016,Houston
2016-10-02,0.98,1023030.28,2016,Houston
2016-10-30,1.2,139574.84,2016,Indianapolis
2016-10-23,1.31,142946.23,2016,Indianapolis
2016-10-16,1.27,138921.48,2016,Indianapolis
2016-10-09,1.2,143911.76,2016,Indianapolis
2016-10-02,1.31,146709.18,2016,Indianapolis
2016-10-30,1.41,115122.47,2016,Jacksonville
2016-10-23,1.35,119840.12,2016,Jacksonville
2016-10-16,1.12,157329.41,2016,Jacksonville
2016-10-09,1.31,135520.48,2016,Jacksonville
2016-10-02,1.31,159576.97,2016,Jacksonville
2016-10-30,1.16,223089.05,2016,LasVegas
2016-10-23,1.13,254999.4,2016,LasVegas
2016-10-16,1.08,315743.92,2016,LasVegas
2016-10-09,1.16,276030.7,2016,LasVegas
2016-10-02,1.22,246512.99,2016,LasVegas
2016-10-30,1.48,1499286.88,2016,LosAngeles
2016-10-23,1.23,2133563.24,2016,LosAngeles
2016-10-16,1.17,2548687.86,2016,LosAngeles
2016-10-09,1.16,2766529.12,2016,LosAngeles
2016-10-02,1.06,2865744.94,2016,LosAngeles
2016-10-30,1.28,70137.79,2016,Louisville
2016-10-23,1.23,75593.36,2016,Louisville
2016-10-16,1.1,81707.99,2016,Louisville
2016-10-09,1.15,78262.36,2016,Louisville
2016-10-02,1.24,75004.32,2016,Louisville
2016-10-30,1.57,403657.05,2016,MiamiFtLauderdale
2016-10-23,1.59,437488.84,2016,MiamiFtLauderdale
2016-10-16,1.28,537970.39,2016,MiamiFtLauderdale
2016-10-09,1.49,410181.24,2016,MiamiFtLauderdale
2016-10-02,1.51,539574.59,2016,MiamiFtLauderdale
2016-10-30,1.48,2083054.88,2016,Midsouth
2016-10-23,1.47,2287507.52,2016,Midsouth
2016-10-16,1.4,2442981.97,2016,Midsouth
2016-10-09,1.39,2469381.94,2016,Midsouth
2016-10-02,1.38,2540672.44,2016,Midsouth
2016-10-30,1.18,151715.9,2016,Nashville
2016-10-23,1.19,163017.85,2016,Nashville
2016-10-16,1.06,177609.17,2016,Nashville
2016-10-09,1.2,156477.24,2016,Nashville
2016-10-02,1.15,172755.25,2016,Nashville
2016-10-30,1.48,163510.83,2016,NewOrleansMobile
2016-10-23,1.44,203438.23,2016,NewOrleansMobile
2016-10-16,1.36,222712.89,2016,NewOrleansMobile
2016-10-09,1.25,233898.8,2016,NewOrleansMobile
2016-10-02,1.29,214690.77,2016,NewOrleansMobile
2016-10-30,1.99,618279.77,2016,NewYork
2016-10-23,1.95,807564.93,2016,NewYork
2016-10-16,1.89,969846.54,2016,NewYork
2016-10-09,1.76,1031060.45,2016,NewYork
2016-10-02,1.72,1057930.65,2016,NewYork
2016-10-30,1.72,2364424.49,2016,Northeast
2016-10-23,1.67,2916578.9,2016,Northeast
2016-10-16,1.65,3107049.25,2016,Northeast
2016-10-09,1.54,3350949.74,2016,Northeast
2016-10-02,1.59,3257752.57,2016,Northeast
2016-10-30,1.52,255455.34,2016,NorthernNewEngland
2016-10-23,1.48,291385.56,2016,NorthernNewEngland
2016-10-16,1.47,290884.89,2016,NorthernNewEngland
2016-10-09,1.4,305506.51,2016,NorthernNewEngland
2016-10-02,1.52,291185.37,2016,NorthernNewEngland
2016-10-30,1.54,223224.74,2016,Orlando
2016-10-23,1.52,236500.42,2016,Orlando
2016-10-16,1.23,311363.97,2016,Orlando
2016-10-09,1.44,267399.38,2016,Orlando
2016-10-02,1.45,301939.19,2016,Orlando
2016-10-30,1.83,254423.1,2016,Philadelphia
2016-10-23,1.89,293380.24,2016,Philadelphia
2016-10-16,1.74,335408.43,2016,Philadelphia
2016-10-09,1.71,355667.75,2016,Philadelphia
2016-10-02,1.61,366233.17,2016,Philadelphia
2016-10-30,1.11,644652.47,2016,PhoenixTucson
2016-10-23,1.02,699711.07,2016,PhoenixTucson
2016-10-16,1.03,831120.57,2016,PhoenixTucson
2016-10-09,0.99,885661.32,2016,PhoenixTucson
2016-10-02,1.03,815711.64,2016,PhoenixTucson
2016-10-30,1.25,86820.55,2016,Pittsburgh
2016-10-23,1.3,90368.85,2016,Pittsburgh
2016-10-16,1.27,87503.46,2016,Pittsburgh
2016-10-09,1.29,89506.29,2016,Pittsburgh
2016-10-02,1.3,92483.87,2016,Pittsburgh
2016-10-30,1.54,1058938.09,2016,Plains
2016-10-23,1.53,1179301.18,2016,Plains
2016-10-16,1.49,1252399.56,2016,Plains
2016-10-09,1.41,1360541.39,2016,Plains
2016-10-02,1.37,1352081.51,2016,Plains
2016-10-30,1.4,407047.88,2016,Portland
2016-10-23,1.12,568596.03,2016,Portland
2016-10-16,1.16,563725.3,2016,Portland
2016-10-09,1.08,598035.57,2016,Portland
2016-10-02,0.83,954737.07,2016,Portland
2016-10-30,1.42,211956.24,2016,RaleighGreensboro
2016-10-23,1.4,239744.28,2016,RaleighGreensboro
2016-10-16,1.37,247656.68,2016,RaleighGreensboro
2016-10-09,1.39,254093.87,2016,RaleighGreensboro
2016-10-02,1.36,261886.32,2016,RaleighGreensboro
2016-10-30,1.28,174400.73,2016,RichmondNorfolk
2016-10-23,1.34,178512.86,2016,RichmondNorfolk
2016-10-16,1.28,203089.29,2016,RichmondNorfolk
2016-10-09,1.25,213460.34,2016,RichmondNorfolk
2016-10-02,1.19,229339.1,2016,RichmondNorfolk
2016-10-30,1.26,105608.34,2016,Roanoke
2016-10-23,1.26,107231.19,2016,Roanoke
2016-10-16,1.22,121791.92,2016,Roanoke
2016-10-09,1.23,118935.46,2016,Roanoke
2016-10-02,1.13,133182.18,2016,Roanoke
2016-10-30,1.79,238699.3,2016,Sacramento
2016-10-23,1.59,253163.64,2016,Sacramento
2016-10-16,1.61,330213.06,2016,Sacramento
2016-10-09,1.49,370422.62,2016,Sacramento
2016-10-02,1.35,381992.7,2016,Sacramento
2016-10-30,1.65,270941.97,2016,SanDiego
2016-10-23,1.32,366026.91,2016,SanDiego
2016-10-16,1.27,443367.98,2016,SanDiego
2016-10-09,1.25,473046.6,2016,SanDiego
2016-10-02,1.09,534801.53,2016,SanDiego
2016-10-30,2.2,477937.8,2016,SanFrancisco
2016-10-23,1.87,411873.66,2016,SanFrancisco
2016-10-16,1.99,590535.06,2016,SanFrancisco
2016-10-09,1.82,673082.26,2016,SanFrancisco
2016-10-02,1.52,731993.57,2016,SanFrancisco
2016-10-30,1.42,368056.21,2016,Seattle
2016-10-23,1.12,619599.06,2016,Seattle
2016-10-16,1.2,618367.26,2016,Seattle
2016-10-09,1.23,556874.5,2016,Seattle
2016-10-02,0.89,917139.67,2016,Seattle
2016-10-30,1.43,227993.9,2016,SouthCarolina
2016-10-23,1.4,260446.46,2016,SouthCarolina
2016-10-16,1.3,281240.11,2016,SouthCarolina
