Date,AveragePrice,Total Volume,year,region
2015-09-27,1.5,821.99,2015,MiamiFtLauderdale
2015-09-20,1.47,1843.74,2015,MiamiFtLauderdale
2015-09-13,1.43,1005.8,2015,MiamiFtLauderdale
2015-09-06,1.47,1962.43,2015,MiamiFtLauderdale
2015-09-27,1.76,52253.69,2015,Midsouth
2015-09-20,1.72,54619.72,2015,Midsouth
2015-09-13,1.75,62767.95,2015,Midsouth
2015-09-06,1.67,74083.65,2015,Midsouth
2015-09-27,1.7,4352.18,2015,Nashville
2015-09-20,1.74,4181.32,2015,Nashville
2015-09-13,1.53,6742.51,2015,Nashville
2015-09-06,1.31,8225.49,2015,Nashville
2015-09-27,1.68,1747.11,2015,NewOrleansMobile
2015-09-20,1.65,2119.22,2015,NewOrleansMobile
2015-09-13,1.62,2353.2,2015,NewOrleansMobile
2015-09-06,1.59,2570.94,2015,NewOrleansMobile
2015-09-27,2.22,17054.18,2015,NewYork
2015-09-20,2.01,17916.34,2015,NewYork
2015-09-13,2.18,14667.53,2015,NewYork
2015-09-06,2.01,19296.46,2015,NewYork
2015-09-27,2.12,41882.91,2015,Northeast
2015-09-20,1.93,47669.22,2015,Northeast
2015-09-13,1.97,49376.19,2015,Northeast
2015-09-06,1.86,64445.98,2015,Northeast
2015-09-27,1.93,5374.57,2015,NorthernNewEngland
2015-09-20,1.96,6799.27,2015,NorthernNewEngland
2015-09-13,1.93,7465.69,2015,NorthernNewEngland
2015-09-06,1.95,6936.51,2015,NorthernNewEngland
2015-09-27,2.24,2490.3,2015,Orlando
2015-09-20,2.08,3252.5,2015,Orlando
2015-09-13,2.11,2895.23,2015,Orlando
2015-09-06,1.95,3337.29,2015,Orlando
2015-09-27,2.21,3002.5,2015,Philadelphia
2015-09-20,1.87,3957.04,2015,Philadelphia
2015-09-13,1.95,4303.93,2015,Philadelphia
2015-09-06,1.71,6848.76,2015,Philadelphia
2015-09-27,1.85,7128.73,2015,PhoenixTucson
2015-09-20,1.98,4881.79,2015,PhoenixTucson
2015-09-13,1.9,7622.55,2015,PhoenixTucson
2015-09-06,1.79,10567.84,2015,PhoenixTucson
2015-09-27,1.47,1151.64,2015,Pittsburgh
2015-09-20,1.44,1513.77,2015,Pittsburgh
2015-09-13,1.47,1390.96,2015,Pittsburgh
2015-09-06,1.5,2278.16,2015,Pittsburgh
2015-09-27,1.85,28183.63,2015,Plains
2015-09-20,1.85,30393.35,2015,Plains
2015-09-13,1.87,29440.58,2015,Plains
2015-09-06,1.91,30307.58,2015,Plains
2015-09-27,1.72,18034.01,2015,Portland
2015-09-20,1.76,18014.56,2015,Portland
2015-09-13,2.07,17959.18,2015,Portland
2015-09-06,2.16,18433.15,2015,Portland
2015-09-27,1.81,6250.05,2015,RaleighGreensboro
2015-09-20,1.86,5430.92,2015,RaleighGreensboro
2015-09-13,1.94,5345.41,2015,RaleighGreensboro
2015-09-06,1.95,5552.08,2015,RaleighGreensboro
2015-09-27,1.65,4046.31,2015,RichmondNorfolk
2015-09-20,1.87,3201.26,2015,RichmondNorfolk
2015-09-13,1.84,4609.25,2015,RichmondNorfolk
2015-09-06,1.85,5114.38,2015,RichmondNorfolk
2015-09-27,1.67,5760.76,2015,Roanoke
2015-09-20,1.85,4691.87,2015,Roanoke
2015-09-13,1.84,5971.62,2015,Roanoke
2015-09-06,1.78,7012.8,2015,Roanoke
2015-09-27,1.95,5472.45,2015,Sacramento
2015-09-20,2.0,6595.69,2015,Sacramento
2015-09-13,2.02,6405.75,2015,Sacramento
2015-09-06,2.15,5975.27,2015,Sacramento
2015-09-27,1.7,8898.69,2015,SanDiego
2015-09-20,1.69,10284.23,2015,SanDiego
2015-09-13,1.81,10361.87,2015,SanDiego
2015-09-06,1.85,9341.22,2015,SanDiego
2015-09-27,2.74,11798.62,2015,SanFrancisco
2015-09-20,2.79,15197.42,2015,SanFrancisco
2015-09-13,2.73,14802.78,2015,SanFrancisco
2015-09-06,2.73,15510.69,2015,SanFrancisco
2015-09-27,1.75,24607.2,2015,Seattle
2015-09-20,1.97,17859.24,2015,Seattle
2015-09-13,2.11,22913.05,2015,Seattle
2015-09-06,1.99,23890.32,2015,Seattle
2015-09-27,2.06,2725.27,2015,SouthCarolina
2015-09-20,1.91,3850.51,2015,SouthCarolina
2015-09-13,1.98,3338.53,2015,SouthCarolina
2015-09-06,2.0,4032.41,2015,SouthCarolina
2015-09-27,1.53,62096.82,2015,SouthCentral
2015-09-20,1.53,66134.27,2015,SouthCentral
2015-09-13,1.5,70718.4,2015,SouthCentral
2015-09-06,1.49,62392.78,2015,SouthCentral
2015-09-27,2.01,22416.55,2015,Southeast
2015-09-20,1.92,27123.43,2015,Southeast
2015-09-13,1.95,25470.62,2015,Southeast
2015-09-06,1.9,30582.99,2015,Southeast
2015-09-27,1.91,1992.05,2015,Spokane
2015-09-20,2.13,1534.35,2015,Spokane
2015-09-13,2.06,1843.62,2015,Spokane
2015-09-06,2.12,1815.62,2015,Spokane
2015-09-27,1.94,3327.1,2015,StLouis
2015-09-20,1.91,4036.73,2015,StLouis
2015-09-13,1.87,4096.12,2015,StLouis
2015-09-06,1.96,4167.78,2015,StLouis
2015-09-27,1.72,657.42,2015,Syracuse
2015-09-20,1.68,876.35,2015,Syracuse
2015-09-13,1.61,1602.4,2015,Syracuse
2015-09-06,1.6,2097.4,2015,Syracuse
2015-09-27,1.31,930.74,2015,Tampa
2015-09-20,1.46,1738.65,2015,Tampa
2015-09-13,1.43,1254.81,2015,Tampa
2015-09-06,1.49,1786.45,2015,Tampa
2015-09-27,1.75,501814.87,2015,TotalUS
2015-09-20,1.77,515240.82,2015,TotalUS
2015-09-13,1.8,552059.64,2015,TotalUS
2015-09-06,1.78,593797.17,2015,TotalUS
2015-09-27,1.65,143436.75,2015,West
2015-09-20,1.73,119727.18,2015,West
2015-09-13,1.83,135524.9,2015,West
2015-09-06,1.83,147088.73,2015,West
2015-09-27,1.76,8150.95,2015,WestTexNewMexico
2015-09-20,2.19,5023.44,2015,WestTexNewMexico
2015-09-13,1.99,6608.39,2015,WestTexNewMexico
2015-09-06,1.78,10554.69,2015,WestTexNewMexico
