Date,AveragePrice,Total Volume,year,region
2017-10-29,1.67,69432.23,2017,Albany
2017-10-22,1.56,69704.09,2017,Albany
2017-10-15,1.65,73574.89,2017,Albany
2017-10-08,1.78,55368.61,2017,Albany
2017-10-01,1.69,71205.11,2017,Albany
2017-10-29,1.28,493921.1,2017,Atlanta
2017-10-22,1.49,406008.95,2017,Atlanta
2017-10-15,1.64,406111.3,2017,Atlanta
2017-10-08,1.6,411520.44,2017,Atlanta
2017-10-01,1.55,421235.13,2017,Atlanta
2017-10-29,1.55,682236.82,2017,BaltimoreWashington
2017-10-22,1.6,672066.53,2017,BaltimoreWashington
2017-10-15,1.66,667770.44,2017,BaltimoreWashington
2017-10-08,1.71,598836.97,2017,BaltimoreWashington
2017-10-01,1.59,705451.5,2017,BaltimoreWashington
2017-10-29,1.44,68520.83,2017,Boise
2017-10-22,1.43,83842.86,2017,Boise
2017-10-15,1.83,58062.2,2017,Boise
2017-10-08,1.89,56087.36,2017,Boise
2017-10-01,1.8,58602.78,2017,Boise
2017-10-29,1.49,465106.32,2017,Boston
2017-10-22,1.48,435243.72,2017,Boston
2017-10-15,1.59,418233.95,2017,Boston
2017-10-08,1.61,451608.73,2017,Boston
2017-10-01,1.62,482271.83,2017,Boston
2017-10-29,1.36,121815.11,2017,BuffaloRochester
2017-10-22,1.5,90910.72,2017,BuffaloRochester
2017-10-15,1.5,86880.78,2017,BuffaloRochester
2017-10-08,1.49,102625.05,2017,BuffaloRochester
2017-10-01,1.53,96291.55,2017,BuffaloRochester
2017-10-29,1.2,5714676.89,2017,California
2017-10-22,1.53,4420877.4,2017,California
2017-10-15,1.68,4066640.98,2017,California
2017-10-08,1.74,4151444.41,2017,California
2017-10-01,1.77,3870633.16,2017,California
2017-10-29,1.49,183224.98,2017,Charlotte
2017-10-22,1.64,168237.31,2017,Charlotte
2017-10-15,1.7,175323.3,2017,Charlotte
2017-10-08,1.77,178991.71,2017,Charlotte
2017-10-01,1.76,180280.25,2017,Charlotte
2017-10-29,1.94,551605.92,2017,Chicago
2017-10-22,2.06,519814.03,2017,Chicago
2017-10-15,2.11,546055.57,2017,Chicago
2017-10-08,2.22,516320.59,2017,Chicago
2017-10-01,2.14,537708.81,2017,Chicago
2017-10-29,1.42,233003.46,2017,CincinnatiDayton
2017-10-22,1.75,181203.19,2017,CincinnatiDayton
2017-10-15,1.81,182274.57,2017,CincinnatiDayton
2017-10-08,1.9,170365.8,2017,CincinnatiDayton
2017-10-01,1.86,183683.68,2017,CincinnatiDayton
2017-10-29,1.22,165260.84,2017,Columbus
2017-10-22,1.55,111491.11,2017,Columbus
2017-10-15,1.71,109664.86,2017,Columbus
2017-10-08,1.83,103123.48,2017,Columbus
2017-10-01,1.72,118344.44,2017,Columbus
2017-10-29,1.05,1071345.81,2017,DallasFtWorth
2017-10-22,1.1,1037930.19,2017,DallasFtWorth
2017-10-15,1.28,884631.4,2017,DallasFtWorth
2017-10-08,1.29,919708.71,2017,DallasFtWorth
2017-10-01,1.3,893387.5,2017,DallasFtWorth
2017-10-29,1.2,783939.18,2017,Denver
2017-10-22,1.43,638993.72,2017,Denver
2017-10-15,1.57,537139.26,2017,Denver
2017-10-08,1.6,537932.73,2017,Denver
2017-10-01,1.47,605234.66,2017,Denver
2017-10-29,1.28,316276.92,2017,Detroit
2017-10-22,1.59,230384.71,2017,Detroit
2017-10-15,1.79,205378.62,2017,Detroit
2017-10-08,1.94,208300.17,2017,Detroit
2017-10-01,1.88,215840.47,2017,Detroit
2017-10-29,1.55,138190.33,2017,GrandRapids
2017-10-22,1.96,97132.42,2017,GrandRapids
2017-10-15,2.07,94071.58,2017,GrandRapids
2017-10-08,2.19,86753.64,2017,GrandRapids
2017-10-01,2.09,97411.58,2017,GrandRapids
2017-10-29,1.52,2739607.48,2017,GreatLakes
2017-10-22,1.75,2247856.71,2017,GreatLakes
2017-10-15,1.86,2221613.58,2017,GreatLakes
2017-10-08,1.98,2063573.51,2017,GreatLakes
2017-10-01,1.89,2289168.77,2017,GreatLakes
2017-10-29,1.47,203026.62,2017,HarrisburgScranton
2017-10-22,1.43,206115.08,2017,HarrisburgScranton
2017-10-15,1.48,205858.6,2017,HarrisburgScranton
2017-10-08,1.54,164699.75,2017,HarrisburgScranton
2017-10-01,1.45,213952.02,2017,HarrisburgScranton
2017-10-29,1.53,247946.32,2017,HartfordSpringfield
2017-10-22,1.5,244786.18,2017,HartfordSpringfield
2017-10-15,1.58,236604.19,2017,HartfordSpringfield
2017-10-08,1.6,217988.15,2017,HartfordSpringfield
2017-10-01,1.6,250057.54,2017,HartfordSpringfield
2017-10-29,1.12,1126402.78,2017,Houston
2017-10-22,1.16,1008358.03,2017,Houston
2017-10-15,1.26,1029556.13,2017,Houston
2017-10-08,1.29,1042700.75,2017,Houston
2017-10-01,1.29,991939.31,2017,Houston
2017-10-29,1.63,152558.08,2017,Indianapolis
2017-10-22,1.67,125746.37,2017,Indianapolis
2017-10-15,1.76,120662.74,2017,Indianapolis
2017-10-08,1.97,105043.74,2017,Indianapolis
2017-10-01,1.84,128999.95,2017,Indianapolis
2017-10-29,1.17,193936.8,2017,Jacksonville
2017-10-22,1.56,152418.64,2017,Jacksonville
2017-10-15,1.76,137503.61,2017,Jacksonville
2017-10-08,1.79,152742.37,2017,Jacksonville
2017-10-01,2.0,128592.98,2017,Jacksonville
2017-10-29,1.29,243340.4,2017,LasVegas
2017-10-22,1.37,204094.51,2017,LasVegas
2017-10-15,1.45,202735.87,2017,LasVegas
2017-10-08,1.64,195455.06,2017,LasVegas
2017-10-01,1.61,189529.26,2017,LasVegas
2017-10-29,1.09,2850377.2,2017,LosAngeles
2017-10-22,1.49,1968638.86,2017,LosAngeles
2017-10-15,1.67,1779831.36,2017,LosAngeles
2017-10-08,1.8,1711267.24,2017,LosAngeles
2017-10-01,1.77,1697028.59,2017,LosAngeles
2017-10-29,1.23,102915.21,2017,Louisville
2017-10-22,1.7,62179.04,2017,Louisville
2017-10-15,1.79,60616.52,2017,Louisville
2017-10-08,1.98,52865.97,2017,Louisville
2017-10-01,1.89,62180.5,2017,Louisville
2017-10-29,1.22,674788.56,2017,MiamiFtLauderdale
2017-10-22,1.59,558315.26,2017,MiamiFtLauderdale
2017-10-15,1.79,472074.73,2017,MiamiFtLauderdale
2017-10-08,1.92,455831.94,2017,MiamiFtLauderdale
2017-10-01,2.04,399836.65,2017,MiamiFtLauderdale
2017-10-29,1.41,2661899.8,2017,Midsouth
2017-10-22,1.56,2380544.44,2017,Midsouth
2017-10-15,1.63,2395914.69,2017,Midsouth
2017-10-08,1.72,2133166.39,2017,Midsouth
2017-10-01,1.64,2443800.39,2017,Midsouth
2017-10-29,1.14,217723.59,2017,Nashville
2017-10-22,1.41,167135.85,2017,Nashville
2017-10-15,1.57,161020.39,2017,Nashville
2017-10-08,1.76,140968.03,2017,Nashville
2017-10-01,1.7,154956.62,2017,Nashville
2017-10-29,1.11,277437.66,2017,NewOrleansMobile
2017-10-22,1.26,269443.25,2017,NewOrleansMobile
2017-10-15,1.46,227947.46,2017,NewOrleansMobile
2017-10-08,1.34,328829.92,2017,NewOrleansMobile
2017-10-01,1.72,227535.41,2017,NewOrleansMobile
2017-10-29,1.57,1217806.97,2017,NewYork
2017-10-22,1.54,1253047.6,2017,NewYork
2017-10-15,1.68,1176751.31,2017,NewYork
2017-10-08,1.69,1105462.53,2017,NewYork
2017-10-01,1.67,1201890.84,2017,NewYork
2017-10-29,1.52,3430235.17,2017,Northeast
2017-10-22,1.51,3380058.07,2017,Northeast
2017-10-15,1.62,3251117.56,2017,Northeast
2017-10-08,1.63,3065336.1,2017,Northeast
2017-10-01,1.61,3438536.39,2017,Northeast
2017-10-29,1.5,304167.22,2017,NorthernNewEngland
2017-10-22,1.52,300976.46,2017,NorthernNewEngland
2017-10-15,1.58,298364.19,2017,NorthernNewEngland
2017-10-08,1.61,267322.07,2017,NorthernNewEngland
2017-10-01,1.64,290521.98,2017,NorthernNewEngland
2017-10-29,1.22,399421.97,2017,Orlando
2017-10-22,1.56,328326.17,2017,Orlando
2017-10-15,1.74,288581.65,2017,Orlando
2017-10-08,1.85,304863.13,2017,Orlando
2017-10-01,2.0,262601.79,2017,Orlando
2017-10-29,1.53,367260.68,2017,Philadelphia
2017-10-22,1.53,376196.84,2017,Philadelphia
2017-10-15,1.64,368965.61,2017,Philadelphia
2017-10-08,1.67,331169.67,2017,Philadelphia
2017-10-01,1.62,389987.92,2017,Philadelphia
2017-10-29,0.98,866137.35,2017,PhoenixTucson
2017-10-22,1.04,809603.25,2017,PhoenixTucson
2017-10-15,1.17,776108.23,2017,PhoenixTucson
2017-10-08,1.28,713847.15,2017,PhoenixTucson
2017-10-01,1.31,666472.86,2017,PhoenixTucson
2017-10-29,1.52,90393.33,2017,Pittsburgh
2017-10-22,1.54,99922.23,2017,Pittsburgh
2017-10-15,1.56,97962.05,2017,Pittsburgh
2017-10-08,1.6,84870.68,2017,Pittsburgh
2017-10-01,1.33,105766.89,2017,Pittsburgh
2017-10-29,1.38,1536445.96,2017,Plains
2017-10-22,1.48,1455487.08,2017,Plains
2017-10-15,1.77,1232522.78,2017,Plains
2017-10-08,1.81,1248620.9,2017,Plains
2017-10-01,1.77,1309590.39,2017,Plains
2017-10-29,1.29,520629.7,2017,Portland
2017-10-22,1.36,511400.66,2017,Portland
2017-10-15,1.25,546932.09,2017,Portland
2017-10-08,1.9,363427.67,2017,Portland
2017-10-01,1.84,362296.15,2017,Portland
2017-10-29,1.48,251521.91,2017,RaleighGreensboro
2017-10-22,1.63,229001.29,2017,RaleighGreensboro
2017-10-15,1.63,243992.86,2017,RaleighGreensboro
2017-10-08,1.7,243412.06,2017,RaleighGreensboro
2017-10-01,1.63,249920.93,2017,RaleighGreensboro
2017-10-29,1.33,217679.03,2017,RichmondNorfolk
2017-10-22,1.39,206044.77,2017,RichmondNorfolk
2017-10-15,1.46,211342.84,2017,RichmondNorfolk
2017-10-08,1.62,159117.57,2017,RichmondNorfolk
2017-10-01,1.54,205642.56,2017,RichmondNorfolk
2017-10-29,1.3,143342.57,2017,Roanoke
