Date,AveragePrice,Total Volume,year,region
2015-07-26,1.11,106757.1,2015,Albany
2015-07-19,1.26,96617.0,2015,Albany
2015-07-12,1.05,124055.31,2015,Albany
2015-07-05,1.35,109252.12,2015,Albany
2015-07-26,1.08,437377.75,2015,Atlanta
2015-07-19,0.97,557212.99,2015,Atlanta
2015-07-12,1.14,407204.88,2015,Atlanta
2015-07-05,1.01,562462.33,2015,Atlanta
2015-07-26,1.2,772926.12,2015,BaltimoreWashington
2015-07-19,1.18,800194.34,2015,BaltimoreWashington
2015-07-12,1.1,850931.58,2015,BaltimoreWashington
2015-07-05,1.16,896298.77,2015,BaltimoreWashington
2015-07-26,1.07,67826.07,2015,Boise
2015-07-19,1.09,63958.04,2015,Boise
2015-07-12,1.05,74677.72,2015,Boise
2015-07-05,1.15,85044.45,2015,Boise
2015-07-26,1.28,500233.69,2015,Boston
2015-07-19,1.18,597168.12,2015,Boston
2015-07-12,1.14,634515.74,2015,Boston
2015-07-05,1.27,582909.73,2015,Boston
2015-07-26,1.39,91825.07,2015,BuffaloRochester
2015-07-19,1.36,128846.15,2015,BuffaloRochester
2015-07-12,1.45,127351.46,2015,BuffaloRochester
2015-07-05,1.47,140413.9,2015,BuffaloRochester
2015-07-26,1.13,5557616.27,2015,California
2015-07-19,1.18,5225200.52,2015,California
2015-07-12,1.13,5451636.92,2015,California
2015-07-05,1.12,6718011.83,2015,California
2015-07-26,1.23,173896.82,2015,Charlotte
2015-07-19,1.19,187575.03,2015,Charlotte
2015-07-12,1.18,182856.82,2015,Charlotte
2015-07-05,1.18,216118.9,2015,Charlotte
2015-07-26,1.12,791332.34,2015,Chicago
2015-07-19,1.24,797060.27,2015,Chicago
2015-07-12,1.26,772151.2,2015,Chicago
2015-07-05,1.24,937317.45,2015,Chicago
2015-07-26,1.03,216611.18,2015,CincinnatiDayton
2015-07-19,1.06,223479.02,2015,CincinnatiDayton
2015-07-12,1.03,218170.8,2015,CincinnatiDayton
2015-07-05,1.03,250626.33,2015,CincinnatiDayton
2015-07-26,1.02,159846.2,2015,Columbus
2015-07-19,1.05,159137.17,2015,Columbus
2015-07-12,1.04,143992.91,2015,Columbus
2015-07-05,0.98,173370.68,2015,Columbus
2015-07-26,0.8,1191310.92,2015,DallasFtWorth
2015-07-19,0.82,1186878.88,2015,DallasFtWorth
2015-07-12,0.82,1144448.23,2015,DallasFtWorth
2015-07-05,0.83,1320696.13,2015,DallasFtWorth
2015-07-26,1.18,703672.69,2015,Denver
2015-07-19,1.1,857872.86,2015,Denver
2015-07-12,1.18,738933.68,2015,Denver
2015-07-05,1.19,736913.15,2015,Denver
2015-07-26,0.99,326233.8,2015,Detroit
2015-07-19,1.04,370830.93,2015,Detroit
2015-07-12,1.02,310049.5,2015,Detroit
2015-07-05,1.06,373691.57,2015,Detroit
2015-07-26,1.12,153868.79,2015,GrandRapids
2015-07-19,1.05,215736.47,2015,GrandRapids
2015-07-12,1.19,153112.84,2015,GrandRapids
2015-07-05,1.16,202842.97,2015,GrandRapids
2015-07-26,1.1,3135698.38,2015,GreatLakes
2015-07-19,1.12,3436864.41,2015,GreatLakes
2015-07-12,1.14,3077237.12,2015,GreatLakes
2015-07-05,1.13,3774004.27,2015,GreatLakes
2015-07-26,1.17,225227.57,2015,HarrisburgScranton
2015-07-19,1.19,229650.57,2015,HarrisburgScranton
2015-07-12,1.17,233638.96,2015,HarrisburgScranton
2015-07-05,1.19,275844.88,2015,HarrisburgScranton
2015-07-26,1.3,266049.58,2015,HartfordSpringfield
2015-07-19,1.32,258239.1,2015,HartfordSpringfield
