Date,AveragePrice,Total Volume,year,region
2016-08-28,1.18,145323.22,2016,Albany
2016-08-21,1.43,94882.79,2016,Albany
2016-08-14,1.2,110528.09,2016,Albany
2016-08-07,1.48,99683.11,2016,Albany
2016-08-28,0.95,539642.66,2016,Atlanta
2016-08-21,0.94,549139.07,2016,Atlanta
2016-08-14,0.87,666493.32,2016,Atlanta
2016-08-07,1.04,508354.34,2016,Atlanta
2016-08-28,1.57,732545.7,2016,BaltimoreWashington
2016-08-21,1.48,727279.79,2016,BaltimoreWashington
2016-08-14,1.52,742291.98,2016,BaltimoreWashington
2016-08-07,1.52,746493.74,2016,BaltimoreWashington
2016-08-28,0.99,78599.85,2016,Boise
2016-08-21,0.9,84013.04,2016,Boise
2016-08-14,0.93,88787.27,2016,Boise
2016-08-07,0.76,70711.46,2016,Boise
2016-08-28,1.37,582023.28,2016,Boston
2016-08-21,1.31,586072.78,2016,Boston
2016-08-14,1.29,602605.29,2016,Boston
2016-08-07,1.48,525387.25,2016,Boston
2016-08-28,1.4,114645.7,2016,BuffaloRochester
2016-08-21,1.33,119865.41,2016,BuffaloRochester
2016-08-14,1.41,114328.4,2016,BuffaloRochester
2016-08-07,1.5,104314.72,2016,BuffaloRochester
2016-08-28,0.99,6696300.05,2016,California
2016-08-21,1.05,6308000.34,2016,California
2016-08-14,1.07,6538335.89,2016,California
2016-08-07,1.17,6144827.51,2016,California
2016-08-28,1.4,187984.8,2016,Charlotte
2016-08-21,1.38,193592.65,2016,Charlotte
2016-08-14,1.4,195250.96,2016,Charlotte
2016-08-07,1.43,196381.45,2016,Charlotte
2016-08-28,1.6,621715.78,2016,Chicago
2016-08-21,1.63,628099.41,2016,Chicago
2016-08-14,1.67,626086.69,2016,Chicago
2016-08-07,1.68,644670.46,2016,Chicago
2016-08-28,1.13,259143.06,2016,CincinnatiDayton
2016-08-21,1.07,256195.06,2016,CincinnatiDayton
2016-08-14,1.03,274249.98,2016,CincinnatiDayton
2016-08-07,1.03,266196.06,2016,CincinnatiDayton
