Date,AveragePrice,Total Volume,year,region
2016-01-31,1.16,102038.32,2016,Albany
2016-01-24,1.22,96089.13,2016,Albany
2016-01-17,1.26,119972.41,2016,Albany
2016-01-10,1.28,79121.77,2016,Albany
2016-01-03,1.03,149038.15,2016,Albany
2016-01-31,1.04,437490.64,2016,Atlanta
2016-01-24,0.92,528776.51,2016,Atlanta
2016-01-17,1.04,445089.93,2016,Atlanta
2016-01-10,0.93,558348.8,2016,Atlanta
2016-01-03,1.05,449263.47,2016,Atlanta
2016-01-31,1.11,748107.09,2016,BaltimoreWashington
2016-01-24,1.09,1022653.39,2016,BaltimoreWashington
2016-01-17,1.17,836225.86,2016,BaltimoreWashington
2016-01-10,1.17,780979.13,2016,BaltimoreWashington
2016-01-03,1.11,816760.46,2016,BaltimoreWashington
2016-01-31,0.94,83755.38,2016,Boise
2016-01-24,0.9,58434.39,2016,Boise
2016-01-17,0.92,92385.23,2016,Boise
2016-01-10,0.93,89880.9,2016,Boise
2016-01-03,0.77,106106.95,2016,Boise
2016-01-31,1.03,651616.91,2016,Boston
2016-01-24,1.05,670376.77,2016,Boston
2016-01-17,1.02,665217.66,2016,Boston
2016-01-10,1.15,536674.53,2016,Boston
2016-01-03,1.01,610622.03,2016,Boston
2016-01-31,1.21,164453.65,2016,BuffaloRochester
2016-01-24,1.31,147469.99,2016,BuffaloRochester
2016-01-17,1.38,132286.31,2016,BuffaloRochester
2016-01-10,1.35,134522.52,2016,BuffaloRochester
2016-01-03,1.39,130620.57,2016,BuffaloRochester
2016-01-31,0.88,6506673.96,2016,California
2016-01-24,0.88,6246380.73,2016,California
2016-01-17,0.9,6000013.23,2016,California
2016-01-10,0.87,6303406.82,2016,California
2016-01-03,0.73,7730431.28,2016,California
2016-01-31,0.95,214135.89,2016,Charlotte
2016-01-24,0.92,207961.33,2016,Charlotte
2016-01-17,0.98,206778.29,2016,Charlotte
2016-01-10,0.95,196216.36,2016,Charlotte
2016-01-03,0.96,203961.88,2016,Charlotte
2016-01-31,1.12,774091.49,2016,Chicago
2016-01-24,1.01,794029.7,2016,Chicago
2016-01-17,1.11,778412.5,2016,Chicago
2016-01-10,1.08,844277.25,2016,Chicago
2016-01-03,0.93,1009667.15,2016,Chicago
2016-01-31,0.94,203005.7,2016,CincinnatiDayton
2016-01-24,0.89,252317.23,2016,CincinnatiDayton
2016-01-17,0.86,228860.79,2016,CincinnatiDayton
2016-01-10,0.92,218906.82,2016,CincinnatiDayton
2016-01-03,0.9,222534.76,2016,CincinnatiDayton
2016-01-31,0.92,173311.53,2016,Columbus
2016-01-24,0.89,213215.4,2016,Columbus
2016-01-17,1.03,134604.75,2016,Columbus
2016-01-10,0.97,163977.03,2016,Columbus
2016-01-03,0.91,192774.07,2016,Columbus
2016-01-31,0.8,1128639.48,2016,DallasFtWorth
2016-01-24,1.02,676032.04,2016,DallasFtWorth
2016-01-17,0.79,1164936.06,2016,DallasFtWorth
2016-01-10,0.85,1145736.97,2016,DallasFtWorth
2016-01-03,0.78,1191927.54,2016,DallasFtWorth
2016-01-31,0.8,892702.46,2016,Denver
2016-01-24,0.6,1195521.28,2016,Denver
2016-01-17,0.66,1245174.24,2016,Denver
2016-01-10,0.72,1094945.73,2016,Denver
2016-01-03,0.6,1295246.27,2016,Denver
2016-01-31,1.04,364612.83,2016,Detroit
2016-01-24,0.94,489584.58,2016,Detroit
2016-01-17,1.11,293246.54,2016,Detroit
2016-01-10,1.1,325997.55,2016,Detroit
2016-01-03,0.86,492699.87,2016,Detroit
2016-01-31,1.13,182986.71,2016,GrandRapids
2016-01-24,0.94,260598.64,2016,GrandRapids
2016-01-17,1.05,172166.36,2016,GrandRapids
2016-01-10,1.17,160432.54,2016,GrandRapids
2016-01-03,0.92,258889.23,2016,GrandRapids
2016-01-31,1.04,3330752.29,2016,GreatLakes
2016-01-24,0.95,3806974.62,2016,GreatLakes
2016-01-17,1.05,3166941.66,2016,GreatLakes
2016-01-10,1.06,3310201.06,2016,GreatLakes
2016-01-03,0.92,4065583.41,2016,GreatLakes
2016-01-31,1.07,240911.84,2016,HarrisburgScranton
2016-01-24,1.13,269859.91,2016,HarrisburgScranton
2016-01-17,1.15,251772.19,2016,HarrisburgScranton
2016-01-10,1.14,231258.4,2016,HarrisburgScranton
2016-01-03,1.09,252693.38,2016,HarrisburgScranton
2016-01-31,1.12,390134.81,2016,HartfordSpringfield
2016-01-24,1.27,317932.59,2016,HartfordSpringfield
2016-01-17,1.18,352472.83,2016,HartfordSpringfield
2016-01-10,1.26,284119.04,2016,HartfordSpringfield
2016-01-03,1.07,322752.02,2016,HartfordSpringfield
2016-01-31,0.74,1131583.12,2016,Houston
2016-01-24,0.91,867294.64,2016,Houston
2016-01-17,0.83,1071138.98,2016,Houston
2016-01-10,0.84,1095287.56,2016,Houston
2016-01-03,0.78,1061566.78,2016,Houston
2016-01-31,0.98,175610.18,2016,Indianapolis
2016-01-24,0.93,168035.39,2016,Indianapolis
2016-01-17,0.97,171404.92,2016,Indianapolis
2016-01-10,1.0,173238.2,2016,Indianapolis
2016-01-03,0.95,184669.77,2016,Indianapolis
2016-01-31,1.04,151247.03,2016,Jacksonville
2016-01-24,0.93,192194.31,2016,Jacksonville
2016-01-17,1.21,118230.86,2016,Jacksonville
2016-01-10,0.95,181584.67,2016,Jacksonville
2016-01-03,1.09,148599.47,2016,Jacksonville
2016-01-31,0.92,285052.11,2016,LasVegas
2016-01-24,1.08,158978.46,2016,LasVegas
2016-01-17,0.88,289298.37,2016,LasVegas
2016-01-10,0.83,309217.44,2016,LasVegas
2016-01-03,0.8,332971.8,2016,LasVegas
2016-01-31,0.74,3197788.06,2016,LosAngeles
2016-01-24,0.76,3173509.36,2016,LosAngeles
2016-01-17,0.76,2952576.85,2016,LosAngeles
2016-01-10,0.74,3172437.94,2016,LosAngeles
2016-01-03,0.64,3967109.33,2016,LosAngeles
2016-01-31,0.92,101620.12,2016,Louisville
2016-01-24,0.89,120304.63,2016,Louisville
2016-01-17,0.9,83687.48,2016,Louisville
2016-01-10,0.89,99956.44,2016,Louisville
2016-01-03,0.88,116363.51,2016,Louisville
2016-01-31,1.11,492691.03,2016,MiamiFtLauderdale
2016-01-24,0.96,611557.77,2016,MiamiFtLauderdale
2016-01-17,1.2,430079.07,2016,MiamiFtLauderdale
2016-01-10,0.97,702726.81,2016,MiamiFtLauderdale
2016-01-03,1.13,502583.68,2016,MiamiFtLauderdale
2016-01-31,1.0,2881461.41,2016,Midsouth
2016-01-24,1.01,3147902.67,2016,Midsouth
2016-01-17,1.05,3001683.91,2016,Midsouth
2016-01-10,1.04,2871898.66,2016,Midsouth
2016-01-03,1.01,2967929.65,2016,Midsouth
2016-01-31,0.95,173689.71,2016,Nashville
2016-01-24,0.87,167159.24,2016,Nashville
2016-01-17,0.95,181360.74,2016,Nashville
2016-01-10,0.9,212752.83,2016,Nashville
2016-01-03,0.98,185316.35,2016,Nashville
2016-01-31,0.88,282933.79,2016,NewOrleansMobile
2016-01-24,0.9,228086.1,2016,NewOrleansMobile
2016-01-17,0.88,286862.77,2016,NewOrleansMobile
2016-01-10,0.9,264477.45,2016,NewOrleansMobile
2016-01-03,0.86,274498.01,2016,NewOrleansMobile
2016-01-31,1.02,1615465.33,2016,NewYork
2016-01-24,1.3,1429242.83,2016,NewYork
2016-01-17,1.01,1840344.27,2016,NewYork
2016-01-10,1.15,1364272.64,2016,NewYork
2016-01-03,1.07,1454164.32,2016,NewYork
2016-01-31,1.06,4650798.49,2016,Northeast
2016-01-24,1.21,4412280.93,2016,Northeast
2016-01-17,1.09,4891516.5,2016,Northeast
2016-01-10,1.2,3890225.41,2016,Northeast
2016-01-03,1.07,4524219.73,2016,Northeast
2016-01-31,1.07,419786.19,2016,NorthernNewEngland
2016-01-24,1.07,453559.54,2016,NorthernNewEngland
2016-01-17,1.08,447078.92,2016,NorthernNewEngland
