Date,AveragePrice,Total Volume,year,region
2017-01-29,1.31,95424.59,2017,Albany
2017-01-22,1.59,128679.24,2017,Albany
2017-01-15,1.55,88526.26,2017,Albany
2017-01-08,1.55,91728.18,2017,Albany
2017-01-01,1.47,129948.23,2017,Albany
2017-01-29,0.95,627695.79,2017,Atlanta
2017-01-22,0.84,755472.09,2017,Atlanta
2017-01-15,0.99,557377.82,2017,Atlanta
2017-01-08,0.98,601546.19,2017,Atlanta
2017-01-01,0.93,547565.88,2017,Atlanta
2017-01-29,1.46,781538.81,2017,BaltimoreWashington
2017-01-22,1.42,826941.93,2017,BaltimoreWashington
2017-01-15,1.48,749510.72,2017,BaltimoreWashington
2017-01-08,1.14,1029279.83,2017,BaltimoreWashington
2017-01-01,1.47,631760.81,2017,BaltimoreWashington
2017-01-29,0.93,105132.82,2017,Boise
2017-01-22,1.01,88317.73,2017,Boise
2017-01-15,1.0,94156.43,2017,Boise
2017-01-08,1.02,103788.25,2017,Boise
2017-01-01,0.92,104510.11,2017,Boise
2017-01-29,1.32,604106.12,2017,Boston
2017-01-22,1.26,663735.14,2017,Boston
2017-01-15,1.3,577976.65,2017,Boston
2017-01-08,1.09,730358.49,2017,Boston
2017-01-01,1.29,458830.49,2017,Boston
2017-01-29,1.37,163136.7,2017,BuffaloRochester
2017-01-22,1.34,160924.52,2017,BuffaloRochester
2017-01-15,1.29,168230.55,2017,BuffaloRochester
2017-01-08,1.37,158267.23,2017,BuffaloRochester
2017-01-01,1.43,105349.04,2017,BuffaloRochester
2017-01-29,0.76,8055482.07,2017,California
2017-01-22,0.76,8153340.48,2017,California
2017-01-15,0.93,6656554.36,2017,California
2017-01-08,1.0,6653048.21,2017,California
2017-01-01,0.89,7175276.66,2017,California
2017-01-29,1.33,213609.12,2017,Charlotte
2017-01-22,1.18,247754.7,2017,Charlotte
2017-01-15,1.37,196897.85,2017,Charlotte
2017-01-08,1.28,219338.92,2017,Charlotte
2017-01-01,1.21,217051.5,2017,Charlotte
2017-01-29,1.1,830499.38,2017,Chicago
2017-01-22,1.21,845065.66,2017,Chicago
2017-01-15,1.23,776820.81,2017,Chicago
2017-01-08,1.16,822522.24,2017,Chicago
2017-01-01,1.15,803348.87,2017,Chicago
2017-01-29,0.71,325944.73,2017,CincinnatiDayton
2017-01-22,0.69,380429.31,2017,CincinnatiDayton
2017-01-15,0.76,346523.78,2017,CincinnatiDayton
2017-01-08,0.82,285027.21,2017,CincinnatiDayton
2017-01-01,0.64,329279.29,2017,CincinnatiDayton
2017-01-29,1.06,163084.68,2017,Columbus
2017-01-22,0.91,197072.56,2017,Columbus
2017-01-15,0.97,200226.42,2017,Columbus
2017-01-08,0.86,226219.71,2017,Columbus
2017-01-01,0.83,218881.63,2017,Columbus
2017-01-29,0.73,1306293.11,2017,DallasFtWorth
2017-01-22,0.7,1382964.89,2017,DallasFtWorth
2017-01-15,0.7,1389716.89,2017,DallasFtWorth
2017-01-08,0.78,1247488.6,2017,DallasFtWorth
2017-01-01,0.68,1336539.2,2017,DallasFtWorth
