Date,AveragePrice,Total Volume,year,region
2017-02-26,1.4,88371.09,2017,Albany
2017-02-19,1.67,95475.07,2017,Albany
2017-02-12,1.42,97215.94,2017,Albany
2017-02-05,1.49,183549.08,2017,Albany
2017-02-26,0.85,631507.77,2017,Atlanta
2017-02-19,0.86,563018.6,2017,Atlanta
2017-02-12,0.79,666871.06,2017,Atlanta
2017-02-05,0.83,888094.87,2017,Atlanta
2017-02-26,1.48,814376.97,2017,BaltimoreWashington
2017-02-19,1.38,721257.38,2017,BaltimoreWashington
2017-02-12,1.24,925574.66,2017,BaltimoreWashington
2017-02-05,1.09,1170444.52,2017,BaltimoreWashington
2017-02-26,0.91,105023.56,2017,Boise
2017-02-19,0.94,107721.63,2017,Boise
2017-02-12,0.98,97785.46,2017,Boise
2017-02-05,0.9,136090.67,2017,Boise
2017-02-26,1.24,599178.18,2017,Boston
2017-02-19,1.31,521125.33,2017,Boston
2017-02-12,1.12,791126.41,2017,Boston
2017-02-05,1.19,772110.18,2017,Boston
2017-02-26,1.69,122294.43,2017,BuffaloRochester
2017-02-19,1.68,109808.8,2017,BuffaloRochester
2017-02-12,1.56,135286.7,2017,BuffaloRochester
2017-02-05,1.4,188582.23,2017,BuffaloRochester
2017-02-26,0.95,6342089.92,2017,California
2017-02-19,0.95,6194368.66,2017,California
2017-02-12,0.79,6862176.64,2017,California
2017-02-05,0.67,11213596.29,2017,California
2017-02-26,1.26,241552.96,2017,Charlotte
2017-02-19,1.33,198557.9,2017,Charlotte
2017-02-12,1.25,206762.31,2017,Charlotte
2017-02-05,0.95,359702.04,2017,Charlotte
2017-02-26,1.61,674827.05,2017,Chicago
2017-02-19,1.27,728402.35,2017,Chicago
2017-02-12,1.05,874349.55,2017,Chicago
2017-02-05,0.7,1621253.97,2017,Chicago
2017-02-26,0.78,282344.52,2017,CincinnatiDayton
2017-02-19,0.7,303146.46,2017,CincinnatiDayton
2017-02-12,0.65,320492.68,2017,CincinnatiDayton
2017-02-05,0.65,411450.85,2017,CincinnatiDayton
2017-02-26,1.04,186429.24,2017,Columbus
2017-02-19,1.07,159054.67,2017,Columbus
2017-02-12,0.78,226525.29,2017,Columbus
2017-02-05,0.69,323030.81,2017,Columbus
2017-02-26,0.73,1372811.19,2017,DallasFtWorth
2017-02-19,0.76,1177312.94,2017,DallasFtWorth
2017-02-12,0.7,1422345.94,2017,DallasFtWorth
2017-02-05,0.65,1772501.55,2017,DallasFtWorth
2017-02-26,1.15,782244.57,2017,Denver
2017-02-19,1.07,799071.01,2017,Denver
2017-02-12,0.96,821592.06,2017,Denver
2017-02-05,0.77,1258952.81,2017,Denver
2017-02-26,0.83,540315.74,2017,Detroit
2017-02-19,1.07,311270.6,2017,Detroit
2017-02-12,0.74,475602.7,2017,Detroit
2017-02-05,0.65,797699.81,2017,Detroit
2017-02-26,1.02,238305.05,2017,GrandRapids
2017-02-19,1.42,141775.8,2017,GrandRapids
2017-02-12,1.13,176589.86,2017,GrandRapids
2017-02-05,0.81,391313.63,2017,GrandRapids
2017-02-26,1.08,3848715.52,2017,GreatLakes
2017-02-19,1.1,3184221.55,2017,GreatLakes
2017-02-12,0.88,4129136.03,2017,GreatLakes
2017-02-05,0.73,6575186.76,2017,GreatLakes
2017-02-26,1.29,260743.16,2017,HarrisburgScranton
2017-02-19,1.28,224541.2,2017,HarrisburgScranton
2017-02-12,1.13,276755.29,2017,HarrisburgScranton
2017-02-05,1.14,348380.9,2017,HarrisburgScranton
2017-02-26,1.59,259318.66,2017,HartfordSpringfield
2017-02-19,1.3,249027.94,2017,HartfordSpringfield
2017-02-12,1.14,395980.22,2017,HartfordSpringfield
2017-02-05,1.2,486542.38,2017,HartfordSpringfield
2017-02-26,0.53,1547337.25,2017,Houston
2017-02-19,0.67,1190708.83,2017,Houston
2017-02-12,0.58,1420811.06,2017,Houston
2017-02-05,0.55,1977923.65,2017,Houston
2017-02-26,1.02,188900.46,2017,Indianapolis
2017-02-19,0.94,179250.21,2017,Indianapolis
2017-02-12,0.77,237575.64,2017,Indianapolis
2017-02-05,0.84,276051.64,2017,Indianapolis
2017-02-26,1.16,172502.22,2017,Jacksonville
2017-02-19,1.23,139949.65,2017,Jacksonville
2017-02-12,0.9,216367.38,2017,Jacksonville
2017-02-05,0.74,398543.91,2017,Jacksonville
2017-02-26,0.89,325905.13,2017,LasVegas
2017-02-19,0.93,318600.59,2017,LasVegas
2017-02-12,0.72,406866.03,2017,LasVegas
2017-02-05,0.54,680234.93,2017,LasVegas
2017-02-26,0.82,2935077.5,2017,LosAngeles
2017-02-19,0.79,3033918.41,2017,LosAngeles
2017-02-12,0.64,3625630.64,2017,LosAngeles
2017-02-05,0.53,5470227.08,2017,LosAngeles
2017-02-26,0.95,106098.37,2017,Louisville
2017-02-19,0.94,94778.79,2017,Louisville
2017-02-12,0.75,131965.58,2017,Louisville
2017-02-05,0.91,126829.29,2017,Louisville
2017-02-26,1.26,553803.5,2017,MiamiFtLauderdale
2017-02-19,1.35,468266.51,2017,MiamiFtLauderdale
2017-02-12,0.97,804977.39,2017,MiamiFtLauderdale
2017-02-05,0.87,1254201.12,2017,MiamiFtLauderdale
2017-02-26,1.2,3310530.37,2017,Midsouth
2017-02-19,1.19,2929351.67,2017,Midsouth
2017-02-12,1.07,3403723.66,2017,Midsouth
2017-02-05,0.95,4703681.01,2017,Midsouth
2017-02-26,0.88,216226.59,2017,Nashville
2017-02-19,0.82,225664.23,2017,Nashville
2017-02-12,0.66,271393.5,2017,Nashville
2017-02-05,0.68,377719.7,2017,Nashville
2017-02-26,0.98,307637.26,2017,NewOrleansMobile
2017-02-19,1.11,220338.25,2017,NewOrleansMobile
2017-02-12,0.9,276002.68,2017,NewOrleansMobile
2017-02-05,0.61,633235.06,2017,NewOrleansMobile
2017-02-26,1.55,1241381.61,2017,NewYork
2017-02-19,1.28,1052132.16,2017,NewYork
2017-02-12,1.19,1955395.44,2017,NewYork
2017-02-05,1.24,2544483.08,2017,NewYork
2017-02-26,1.43,3980574.14,2017,Northeast
2017-02-19,1.36,3526205.21,2017,Northeast
2017-02-12,1.19,5367769.78,2017,Northeast
2017-02-05,1.23,6724196.61,2017,Northeast
2017-02-26,1.25,434201.49,2017,NorthernNewEngland
2017-02-19,1.37,375322.2,2017,NorthernNewEngland
2017-02-12,1.13,501364.8,2017,NorthernNewEngland
2017-02-05,1.13,701706.0,2017,NorthernNewEngland
2017-02-26,1.25,307685.6,2017,Orlando
2017-02-19,1.26,262109.86,2017,Orlando
2017-02-12,0.95,430096.94,2017,Orlando
2017-02-05,0.85,711200.33,2017,Orlando
2017-02-26,1.49,411014.79,2017,Philadelphia
2017-02-19,1.37,369284.51,2017,Philadelphia
2017-02-12,1.19,572219.25,2017,Philadelphia
2017-02-05,1.28,645655.16,2017,Philadelphia
2017-02-26,0.65,1146225.87,2017,PhoenixTucson
2017-02-19,0.67,1171871.64,2017,PhoenixTucson
2017-02-12,0.54,1582877.09,2017,PhoenixTucson
2017-02-05,0.46,2200550.27,2017,PhoenixTucson
2017-02-26,1.33,103906.0,2017,Pittsburgh
2017-02-19,1.33,91579.18,2017,Pittsburgh
2017-02-12,1.28,100215.44,2017,Pittsburgh
2017-02-05,1.02,157981.65,2017,Pittsburgh
2017-02-26,1.05,2008263.47,2017,Plains
2017-02-19,0.96,2087617.13,2017,Plains
2017-02-12,0.94,2097983.48,2017,Plains
2017-02-05,0.76,3575499.21,2017,Plains
2017-02-26,0.7,877633.92,2017,Portland
2017-02-19,0.76,869425.93,2017,Portland
2017-02-12,0.77,724514.73,2017,Portland
2017-02-05,0.68,1189151.17,2017,Portland
2017-02-26,1.21,329592.25,2017,RaleighGreensboro
