Date,AveragePrice,Total Volume,year,region
2017-03-26,1.16,122951.65,2017,Albany
2017-03-19,1.6,92774.61,2017,Albany
2017-03-12,1.54,95713.29,2017,Albany
2017-03-05,1.18,107354.25,2017,Albany
2017-03-26,1.32,443514.95,2017,Atlanta
2017-03-19,1.25,460990.81,2017,Atlanta
2017-03-12,1.21,469277.94,2017,Atlanta
2017-03-05,1.08,511362.62,2017,Atlanta
2017-03-26,1.6,739376.32,2017,BaltimoreWashington
2017-03-19,1.58,738956.53,2017,BaltimoreWashington
2017-03-12,1.6,763783.58,2017,BaltimoreWashington
2017-03-05,1.33,880326.29,2017,BaltimoreWashington
2017-03-26,1.16,95292.56,2017,Boise
2017-03-19,1.15,86727.42,2017,Boise
2017-03-12,0.98,112776.1,2017,Boise
2017-03-05,1.11,93814.08,2017,Boise
2017-03-26,1.51,550948.58,2017,Boston
2017-03-19,1.54,540540.5,2017,Boston
2017-03-12,1.55,495117.57,2017,Boston
2017-03-05,1.3,620307.93,2017,Boston
2017-03-26,1.53,156787.69,2017,BuffaloRochester
2017-03-19,1.54,151459.46,2017,BuffaloRochester
2017-03-12,1.48,165974.96,2017,BuffaloRochester
2017-03-05,1.68,140468.86,2017,BuffaloRochester
2017-03-26,1.33,5073070.91,2017,California
2017-03-19,1.31,5328958.01,2017,California
2017-03-12,1.31,5208101.86,2017,California
2017-03-05,1.15,5634150.07,2017,California
2017-03-26,1.48,225271.53,2017,Charlotte
2017-03-19,1.47,206732.76,2017,Charlotte
2017-03-12,1.55,207026.03,2017,Charlotte
2017-03-05,1.41,202553.07,2017,Charlotte
2017-03-26,1.64,656875.03,2017,Chicago
2017-03-19,1.64,678898.01,2017,Chicago
2017-03-12,1.66,665364.72,2017,Chicago
2017-03-05,1.62,680803.2,2017,Chicago
2017-03-26,1.16,221214.93,2017,CincinnatiDayton
2017-03-19,0.95,263837.93,2017,CincinnatiDayton
2017-03-12,0.9,284997.7,2017,CincinnatiDayton
2017-03-05,0.78,272988.49,2017,CincinnatiDayton
2017-03-26,1.26,153513.23,2017,Columbus
2017-03-19,1.3,136371.39,2017,Columbus
2017-03-12,1.29,140126.45,2017,Columbus
2017-03-05,1.14,166169.72,2017,Columbus
2017-03-26,0.91,1282796.85,2017,DallasFtWorth
2017-03-19,0.94,1153699.28,2017,DallasFtWorth
2017-03-12,0.9,1170640.71,2017,DallasFtWorth
2017-03-05,0.93,1105083.35,2017,DallasFtWorth
2017-03-26,1.42,630931.96,2017,Denver
2017-03-19,1.32,678002.96,2017,Denver
2017-03-12,1.32,673601.39,2017,Denver
2017-03-05,1.32,639567.49,2017,Denver
2017-03-26,1.48,289107.02,2017,Detroit
2017-03-19,1.48,262116.19,2017,Detroit
2017-03-12,1.44,238211.13,2017,Detroit
2017-03-05,0.97,383170.95,2017,Detroit
2017-03-26,1.71,149479.58,2017,GrandRapids
2017-03-19,1.73,141712.21,2017,GrandRapids
2017-03-12,1.73,129820.93,2017,GrandRapids
2017-03-05,1.5,128203.51,2017,GrandRapids
2017-03-26,1.42,3002195.77,2017,GreatLakes
2017-03-19,1.39,2975356.86,2017,GreatLakes
2017-03-12,1.38,2883466.63,2017,GreatLakes
2017-03-05,1.24,3197341.66,2017,GreatLakes
2017-03-26,1.38,254599.21,2017,HarrisburgScranton
2017-03-19,1.4,243265.5,2017,HarrisburgScranton
2017-03-12,1.42,245928.12,2017,HarrisburgScranton
2017-03-05,1.19,273485.3,2017,HarrisburgScranton
2017-03-26,1.58,270398.76,2017,HartfordSpringfield
2017-03-19,1.66,253838.3,2017,HartfordSpringfield
2017-03-12,1.65,248805.91,2017,HartfordSpringfield
2017-03-05,1.25,373924.25,2017,HartfordSpringfield
2017-03-26,0.83,1074520.66,2017,Houston
2017-03-19,0.85,1016536.61,2017,Houston
2017-03-12,0.9,903586.21,2017,Houston
2017-03-05,0.74,1110895.97,2017,Houston
2017-03-26,1.27,181489.14,2017,Indianapolis
2017-03-19,1.25,168330.5,2017,Indianapolis
2017-03-12,1.35,149318.47,2017,Indianapolis
2017-03-05,1.35,150301.8,2017,Indianapolis
2017-03-26,1.62,149813.32,2017,Jacksonville
2017-03-19,1.56,138402.06,2017,Jacksonville
2017-03-12,1.55,146196.96,2017,Jacksonville
2017-03-05,1.56,134582.21,2017,Jacksonville
2017-03-26,1.02,325734.59,2017,LasVegas
2017-03-19,1.02,318004.24,2017,LasVegas
2017-03-12,0.99,315445.03,2017,LasVegas
2017-03-05,0.96,345889.75,2017,LasVegas
2017-03-26,1.12,2583323.58,2017,LosAngeles
2017-03-19,1.11,2737872.14,2017,LosAngeles
2017-03-12,1.12,2633574.94,2017,LosAngeles
2017-03-05,0.99,2768930.88,2017,LosAngeles
2017-03-26,1.11,100036.14,2017,Louisville
2017-03-19,1.29,74388.06,2017,Louisville
